imb_id,rearing_year,host_plant,overall_survival,stage,duration,start,end,survival,total_degree_days,event,status
21SI134,2021,SIAL,Y,fifth,8,2021-07-13,2021-07-21,TRUE,45.82309977703456,progression6,1
21SI134,2021,SIAL,Y,pupa,315,2021-07-21,2022-06-01,TRUE,413.7781911524101,progression7,1
21SI135,2021,SIAL,Y,first,5,2021-06-28,2021-07-03,TRUE,52.61129408586305,progression2,1
21SI135,2021,SIAL,Y,second,4,2021-07-03,2021-07-07,TRUE,25.27292970822281,progression3,1
21SI135,2021,SIAL,Y,third,4,2021-07-07,2021-07-11,TRUE,24.02590740740741,progression4,1
21SI135,2021,SIAL,Y,fourth,5,2021-07-11,2021-07-16,TRUE,24.86967948717949,progression5,1
21SI135,2021,SIAL,Y,fifth,8,2021-07-16,2021-07-24,TRUE,52.206878483835006,progression6,1
21SI135,2021,SIAL,Y,pupa,320,2021-07-24,2022-06-09,TRUE,420.7776979557984,progression7,1
21SI136,2021,SIAL,Y,first,2,2021-06-27,2021-06-29,TRUE,43.099999999999994,progression2,1
21SI136,2021,SIAL,Y,second,5,2021-06-29,2021-07-04,TRUE,39.66479408586305,progression3,1
21SI136,2021,SIAL,Y,third,3,2021-07-04,2021-07-07,TRUE,19.955688328912466,progression4,1
21SI136,2021,SIAL,Y,fourth,5,2021-07-07,2021-07-12,TRUE,28.37590740740741,progression5,1
21SI136,2021,SIAL,Y,fifth,9,2021-07-12,2021-07-21,TRUE,50.17309977703456,progression6,1
21SI136,2021,SIAL,Y,pupa,317,2021-07-21,2022-06-03,TRUE,420.63341093262983,progression7,1
21SI137,2021,SIAL,Y,first,6,2021-06-28,2021-07-04,TRUE,57.92729408586305,progression2,1
21SI137,2021,SIAL,Y,second,5,2021-07-04,2021-07-09,TRUE,29.322354995579133,progression3,1
21SI137,2021,SIAL,Y,third,3,2021-07-09,2021-07-12,TRUE,17.71340740740741,progression4,1
21SI137,2021,SIAL,Y,fourth,5,2021-07-12,2021-07-17,TRUE,26.372012820512825,progression5,1
21SI137,2021,SIAL,Y,fifth,7,2021-07-17,2021-07-24,TRUE,47.780211817168336,progression6,1
21SI137,2021,SIAL,Y,pupa,325,2021-07-24,2022-06-14,TRUE,435.5833812252747,progression7,1
21SI138,2021,SIAL,Y,second,2,2021-06-26,2021-06-28,TRUE,47.32083333333333,progression3,1
21SI138,2021,SIAL,Y,third,2,2021-06-28,2021-06-30,TRUE,35.5875,progression4,1
21SI138,2021,SIAL,Y,fourth,4,2021-06-30,2021-07-04,TRUE,30.66479408586305,progression5,1
21SI138,2021,SIAL,Y,fifth,9,2021-07-04,2021-07-13,TRUE,46.898262402986546,progression6,1
21SI138,2021,SIAL,Y,pupa,318,2021-07-13,2022-05-27,TRUE,441.8950707330912,progression7,1
21SI139,2021,SIAL,Y,third,4,2021-07-02,2021-07-06,TRUE,25.14005933785244,progression4,1
21SI139,2021,SIAL,Y,fourth,4,2021-07-06,2021-07-10,TRUE,23.416061253561253,progression5,1
21SI139,2021,SIAL,Y,fifth,9,2021-07-10,2021-07-19,TRUE,46.3698405177753,progression6,1
21SI139,2021,SIAL,Y,pupa,306,2021-07-19,2022-05-21,TRUE,405.58559059708176,progression7,1
22BR001,2022,BRRA,Y,first,7,2022-05-14,2022-05-21,TRUE,5.053940781440783,progression2,1
22BR001,2022,BRRA,Y,second,4,2022-05-21,2022-05-25,TRUE,6.874133982163251,progression3,1
22BR001,2022,BRRA,Y,third,5,2022-05-25,2022-05-30,TRUE,9.787770583950335,progression4,1
22BR001,2022,BRRA,Y,fourth,5,2022-05-30,2022-06-04,TRUE,18.462243589743593,progression5,1
22BR001,2022,BRRA,Y,fifth,8,2022-06-04,2022-06-12,TRUE,28.17076181995815,progression6,1
22BR001,2022,BRRA,Y,pupa,334,2022-06-12,2023-05-12,TRUE,747.845160610178,progression7,1
22BR002,2022,BRRA,Y,first,7,2022-05-11,2022-05-18,TRUE,4.17060744810745,progression2,1
22BR002,2022,BRRA,Y,second,6,2022-05-18,2022-05-24,TRUE,5.660083594566352,progression3,1
22BR002,2022,BRRA,Y,third,5,2022-05-24,2022-05-29,TRUE,9.48846023912275,progression4,1
22BR002,2022,BRRA,Y,fourth,5,2022-05-29,2022-06-03,TRUE,16.82286470775601,progression5,1
22BR002,2022,BRRA,Y,fifth,9,2022-06-03,2022-06-12,TRUE,30.943838743035073,progression6,1
22BR002,2022,BRRA,Y,pupa,333,2022-06-12,2023-05-11,TRUE,742.5909939435114,progression7,1
22BR004,2022,BRRA,Y,first,7,2022-05-11,2022-05-18,TRUE,4.17060744810745,progression2,1
22BR004,2022,BRRA,Y,second,5,2022-05-18,2022-05-23,TRUE,4.739393939393938,progression3,1
22BR004,2022,BRRA,Y,third,4,2022-05-23,2022-05-27,TRUE,8.239740042769313,progression4,1
22BR004,2022,BRRA,Y,fourth,5,2022-05-27,2022-06-01,TRUE,13.265386863020105,progression5,1
22BR004,2022,BRRA,Y,fifth,10,2022-06-01,2022-06-11,TRUE,36.03940752610386,progression6,1
22BR004,2022,BRRA,Y,pupa,347,2022-06-11,2023-05-24,TRUE,828.7785477382971,progression7,1
22BR005,2022,BRRA,N,first,5,2022-05-14,2022-05-19,FALSE,4.17060744810745,death,1
22BR006,2022,BRRA,Y,first,7,2022-05-13,2022-05-20,TRUE,4.17060744810745,progression2,1
22BR006,2022,BRRA,Y,second,4,2022-05-20,2022-05-24,TRUE,5.139250261233018,progression3,1
22BR006,2022,BRRA,Y,third,5,2022-05-24,2022-05-29,TRUE,9.48846023912275,progression4,1
22BR006,2022,BRRA,Y,fourth,4,2022-05-29,2022-06-02,TRUE,14.04978778467909,progression5,1
22BR006,2022,BRRA,Y,fifth,9,2022-06-02,2022-06-11,TRUE,31.318574192770523,progression6,1
22BR006,2022,BRRA,Y,pupa,333,2022-06-11,2023-05-10,TRUE,742.805936472247,progression7,1
22BR007,2022,BRRA,Y,first,6,2022-05-14,2022-05-20,TRUE,4.17060744810745,progression2,1
22BR007,2022,BRRA,Y,second,4,2022-05-20,2022-05-24,TRUE,5.139250261233018,progression3,1
22BR007,2022,BRRA,Y,third,5,2022-05-24,2022-05-29,TRUE,9.48846023912275,progression4,1
22BR007,2022,BRRA,Y,fourth,4,2022-05-29,2022-06-02,TRUE,14.04978778467909,progression5,1
22BR007,2022,BRRA,Y,fifth,9,2022-06-02,2022-06-11,TRUE,31.318574192770523,progression6,1
22BR007,2022,BRRA,Y,pupa,339,2022-06-11,2023-05-16,TRUE,797.4213715245241,progression7,1
22BR008,2022,BRRA,Y,first,6,2022-05-14,2022-05-20,TRUE,4.17060744810745,progression2,1
22BR008,2022,BRRA,Y,second,4,2022-05-20,2022-05-24,TRUE,5.139250261233018,progression3,1
22BR008,2022,BRRA,Y,third,5,2022-05-24,2022-05-29,TRUE,9.48846023912275,progression4,1
22BR008,2022,BRRA,Y,fourth,4,2022-05-29,2022-06-02,TRUE,14.04978778467909,progression5,1
22BR008,2022,BRRA,Y,fifth,9,2022-06-02,2022-06-11,TRUE,31.318574192770523,progression6,1
22BR008,2022,BRRA,Y,pupa,338,2022-06-11,2023-05-15,TRUE,789.9250752282279,progression7,1
22BR009,2022,BRRA,Y,first,7,2022-05-13,2022-05-20,TRUE,4.17060744810745,progression2,1
22BR009,2022,BRRA,Y,second,4,2022-05-20,2022-05-24,TRUE,5.139250261233018,progression3,1
22BR009,2022,BRRA,Y,third,4,2022-05-24,2022-05-28,TRUE,7.444981978253185,progression4,1
22BR009,2022,BRRA,Y,fourth,4,2022-05-28,2022-06-01,TRUE,11.435386863020105,progression5,1
22BR009,2022,BRRA,Y,fifth,10,2022-06-01,2022-06-11,TRUE,36.03940752610386,progression6,1
22BR009,2022,BRRA,Y,pupa,333,2022-06-11,2023-05-10,TRUE,742.805936472247,progression7,1
22BR010,2022,BRRA,Y,first,9,2022-05-13,2022-05-22,TRUE,6.126668054168055,progression2,1
22BR010,2022,BRRA,Y,second,5,2022-05-22,2022-05-27,TRUE,9.312467315496583,progression3,1
22BR010,2022,BRRA,Y,third,4,2022-05-27,2022-05-31,TRUE,8.544553529686771,progression4,1
22BR010,2022,BRRA,Y,fourth,5,2022-05-31,2022-06-05,TRUE,20.824061771561773,progression5,1
22BR010,2022,BRRA,Y,fifth,9,2022-06-05,2022-06-14,TRUE,29.075404677101005,progression6,1
22BR010,2022,BRRA,Y,pupa,332,2022-06-14,2023-05-12,TRUE,741.6585865361039,progression7,1
22BR011,2022,BRRA,N,first,5,2022-05-15,2022-05-20,FALSE,3.326163003663005,death,1
22BR012,2022,BRRA,N,first,6,2022-05-15,2022-05-21,TRUE,4.209496336996338,progression2,1
22BR012,2022,BRRA,N,second,5,2022-05-21,2022-05-26,TRUE,8.365800648829918,progression3,1
22BR012,2022,BRRA,N,third,5,2022-05-26,2022-05-31,TRUE,10.03622019635344,progression4,1
22BR012,2022,BRRA,N,fourth,5,2022-05-31,2022-06-05,TRUE,20.824061771561773,progression5,1
22BR012,2022,BRRA,N,fifth,9,2022-06-05,2022-06-14,TRUE,29.075404677101005,progression6,1
22BR012,2022,BRRA,N,pupa,326,2022-06-14,2023-05-06,FALSE,728.5877532027706,death,1
22BR013,2022,BRRA,Y,first,7,2022-05-17,2022-05-24,TRUE,5.660083594566352,progression2,1
22BR013,2022,BRRA,Y,second,5,2022-05-24,2022-05-29,TRUE,9.48846023912275,progression3,1
22BR013,2022,BRRA,Y,third,4,2022-05-29,2022-06-02,TRUE,14.04978778467909,progression4,1
22BR013,2022,BRRA,Y,fourth,4,2022-06-02,2022-06-06,TRUE,16.01572843822844,progression5,1
22BR013,2022,BRRA,Y,fifth,9,2022-06-06,2022-06-15,TRUE,27.61967345180457,progression6,1
22BR013,2022,BRRA,Y,pupa,324,2022-06-15,2023-05-05,TRUE,724.6248744148918,progression7,1
22BR014,2022,BRRA,Y,first,7,2022-05-15,2022-05-22,TRUE,5.28222360972361,progression2,1
22BR014,2022,BRRA,Y,second,7,2022-05-22,2022-05-29,TRUE,12.823687511850022,progression3,1
22BR014,2022,BRRA,Y,third,3,2022-05-29,2022-06-01,TRUE,9.967644927536233,progression4,1
22BR014,2022,BRRA,Y,fourth,4,2022-06-01,2022-06-05,TRUE,18.84072843822844,progression5,1
22BR014,2022,BRRA,Y,fifth,9,2022-06-05,2022-06-14,TRUE,29.075404677101005,progression6,1
22BR014,2022,BRRA,Y,pupa,328,2022-06-14,2023-05-08,TRUE,730.258586536104,progression7,1
22BR015,2022,BRRA,Y,first,8,2022-05-21,2022-05-29,TRUE,13.707020845183354,progression2,1
22BR015,2022,BRRA,Y,second,4,2022-05-29,2022-06-02,TRUE,14.04978778467909,progression3,1
22BR015,2022,BRRA,Y,third,4,2022-06-02,2022-06-06,TRUE,16.01572843822844,progression4,1
22BR015,2022,BRRA,Y,fourth,5,2022-06-06,2022-06-11,TRUE,17.19867908787542,progression5,1
22BR015,2022,BRRA,Y,fifth,9,2022-06-11,2022-06-20,TRUE,29.569773099561328,progression6,1
22BR015,2022,BRRA,Y,pupa,328,2022-06-20,2023-05-14,TRUE,743.659847583212,progression7,1
22BR016,2022,BRRA,Y,first,7,2022-05-16,2022-05-23,TRUE,5.999009324009323,progression2,1
22BR016,2022,BRRA,Y,second,6,2022-05-23,2022-05-29,TRUE,11.75096023912275,progression3,1
22BR016,2022,BRRA,Y,third,4,2022-05-29,2022-06-02,TRUE,14.04978778467909,progression4,1
22BR016,2022,BRRA,Y,fourth,3,2022-06-02,2022-06-05,TRUE,14.119895104895106,progression5,1
22BR016,2022,BRRA,Y,fifth,10,2022-06-05,2022-06-15,TRUE,31.201491633622744,progression6,1
22BR016,2022,BRRA,Y,pupa,326,2022-06-15,2023-05-07,TRUE,727.6127532027706,progression7,1
22BR017,2022,BRRA,Y,first,7,2022-05-17,2022-05-24,TRUE,5.660083594566352,progression2,1
22BR017,2022,BRRA,Y,second,6,2022-05-24,2022-05-30,TRUE,10.70846023912275,progression3,1
22BR017,2022,BRRA,Y,third,8,2022-05-30,2022-06-07,TRUE,26.92739510489511,progression4,1
22BR017,2022,BRRA,Y,fourth,2,2022-06-07,2022-06-09,TRUE,8.792069892473119,progression5,1
22BR017,2022,BRRA,Y,fifth,10,2022-06-09,2022-06-19,TRUE,32.49517632536778,progression6,1
22BR017,2022,BRRA,Y,pupa,332,2022-06-19,2023-05-17,TRUE,777.5878729347668,progression7,1
22BR018,2022,BRRA,N,first,8,2022-05-21,2022-05-29,TRUE,13.707020845183354,progression2,1
22BR018,2022,BRRA,N,second,4,2022-05-29,2022-06-02,TRUE,14.04978778467909,progression3,1
22BR018,2022,BRRA,N,third,4,2022-06-02,2022-06-06,TRUE,16.01572843822844,progression4,1
22BR018,2022,BRRA,N,fourth,5,2022-06-06,2022-06-11,TRUE,17.19867908787542,progression5,1
22BR018,2022,BRRA,N,fifth,9,2022-06-11,2022-06-20,TRUE,29.569773099561328,progression6,1
22BR018,2022,BRRA,N,pupa,326,2022-06-20,2023-05-12,FALSE,723.9736633726857,death,1
22BR019,2022,BRRA,Y,first,8,2022-05-17,2022-05-25,TRUE,7.394967315496585,progression2,1
22BR019,2022,BRRA,Y,second,11,2022-05-25,2022-06-05,TRUE,30.61183235551211,progression3,1
22BR019,2022,BRRA,Y,third,6,2022-06-05,2022-06-11,TRUE,20.7804972696936,progression4,1
22BR019,2022,BRRA,Y,fourth,6,2022-06-11,2022-06-17,TRUE,20.640606432894664,progression5,1
22BR019,2022,BRRA,Y,fifth,9,2022-06-17,2022-06-26,TRUE,48.2343376543738,progression6,1
22BR019,2022,BRRA,Y,pupa,321,2022-06-26,2023-05-13,TRUE,706.0335785918751,progression7,1
22BR020,2022,BRRA,Y,first,8,2022-05-16,2022-05-24,TRUE,6.919698979181737,progression2,1
22BR020,2022,BRRA,Y,second,5,2022-05-24,2022-05-29,TRUE,9.48846023912275,progression3,1
22BR020,2022,BRRA,Y,third,4,2022-05-29,2022-06-02,TRUE,14.04978778467909,progression4,1
22BR020,2022,BRRA,Y,fourth,6,2022-06-02,2022-06-08,TRUE,22.694895104895107,progression5,1
22BR020,2022,BRRA,Y,fifth,10,2022-06-08,2022-06-18,TRUE,33.05350965870112,progression6,1
22BR020,2022,BRRA,Y,pupa,324,2022-06-18,2023-05-08,TRUE,718.6528300393524,progression7,1
22BR021,2022,BRRA,Y,first,6,2022-05-17,2022-05-23,TRUE,4.739393939393938,progression2,1
22BR021,2022,BRRA,Y,second,5,2022-05-23,2022-05-28,TRUE,9.707481978253185,progression3,1
22BR021,2022,BRRA,Y,third,4,2022-05-28,2022-06-01,TRUE,11.435386863020105,progression4,1
22BR021,2022,BRRA,Y,fourth,4,2022-06-01,2022-06-05,TRUE,18.84072843822844,progression5,1
22BR021,2022,BRRA,Y,fifth,9,2022-06-05,2022-06-14,TRUE,29.075404677101005,progression6,1
22BR021,2022,BRRA,Y,pupa,335,2022-06-14,2023-05-15,TRUE,780.8902252920848,progression7,1
22BR022,2022,BRRA,Y,first,7,2022-05-16,2022-05-23,TRUE,5.999009324009323,progression2,1
22BR022,2022,BRRA,Y,second,5,2022-05-23,2022-05-28,TRUE,9.707481978253185,progression3,1
22BR022,2022,BRRA,Y,third,4,2022-05-28,2022-06-01,TRUE,11.435386863020105,progression4,1
22BR022,2022,BRRA,Y,fourth,4,2022-06-01,2022-06-05,TRUE,18.84072843822844,progression5,1
22BR022,2022,BRRA,Y,fifth,10,2022-06-05,2022-06-15,TRUE,31.201491633622744,progression6,1
22BR022,2022,BRRA,Y,pupa,335,2022-06-15,2023-05-16,TRUE,786.2781882550478,progression7,1
22BR023,2022,BRRA,Y,first,7,2022-05-15,2022-05-22,TRUE,5.28222360972361,progression2,1
22BR023,2022,BRRA,Y,second,5,2022-05-22,2022-05-27,TRUE,9.312467315496583,progression3,1
22BR023,2022,BRRA,Y,third,5,2022-05-27,2022-06-01,TRUE,13.265386863020105,progression4,1
22BR023,2022,BRRA,Y,fourth,4,2022-06-01,2022-06-05,TRUE,18.84072843822844,progression5,1
22BR023,2022,BRRA,Y,fifth,9,2022-06-05,2022-06-14,TRUE,29.075404677101005,progression6,1
22BR023,2022,BRRA,Y,pupa,331,2022-06-14,2023-05-11,TRUE,736.4044198694373,progression7,1
22BR024,2022,BRRA,Y,first,7,2022-05-18,2022-05-25,TRUE,7.394967315496585,progression2,1
22BR024,2022,BRRA,Y,second,6,2022-05-25,2022-05-31,TRUE,11.771103917283671,progression3,1
22BR024,2022,BRRA,Y,third,4,2022-05-31,2022-06-04,TRUE,17.24224358974359,progression4,1
22BR024,2022,BRRA,Y,fourth,4,2022-06-04,2022-06-08,TRUE,15.839675324675326,progression5,1
22BR024,2022,BRRA,Y,fifth,9,2022-06-08,2022-06-17,TRUE,30.10767632536778,progression6,1
22BR024,2022,BRRA,Y,pupa,338,2022-06-17,2023-05-21,TRUE,803.3289000018783,progression7,1
22BR025,2022,BRRA,N,first,8,2022-05-27,2022-06-04,TRUE,23.803463786097023,progression2,1
22BR025,2022,BRRA,N,second,7,2022-06-04,2022-06-11,TRUE,24.463354412550743,progression3,1
22BR025,2022,BRRA,N,third,4,2022-06-11,2022-06-15,TRUE,13.269270225998111,progression4,1
22BR025,2022,BRRA,N,fourth,6,2022-06-15,2022-06-21,TRUE,21.62981563653657,progression5,1
22BR025,2022,BRRA,N,fifth,9,2022-06-21,2022-06-30,TRUE,59.17085401157982,progression6,1
22BR025,2022,BRRA,N,pupa,326,2022-06-30,2023-05-22,FALSE,738.3627216881639,death,1
22BR026,2022,BRRA,N,first,5,2022-05-27,2022-06-01,FALSE,13.265386863020105,death,1
22BR027,2022,BRRA,N,first,5,2022-05-28,2022-06-02,TRUE,15.517529720162962,progression2,1
22BR027,2022,BRRA,N,second,3,2022-06-02,2022-06-05,TRUE,14.119895104895106,progression3,1
22BR027,2022,BRRA,N,third,5,2022-06-05,2022-06-10,TRUE,17.932221407624635,progression4,1
22BR027,2022,BRRA,N,fourth,5,2022-06-10,2022-06-15,TRUE,16.93177022599811,progression5,1
22BR027,2022,BRRA,N,fifth,10,2022-06-15,2022-06-25,TRUE,43.029174610895545,progression6,1
22BR027,2022,BRRA,N,pupa,326,2022-06-25,2023-05-17,FALSE,755.2352881539562,death,1
22BR028,2022,BRRA,Y,first,5,2022-05-27,2022-06-01,TRUE,13.265386863020105,progression2,1
22BR028,2022,BRRA,Y,second,3,2022-06-01,2022-06-04,TRUE,15.258910256410257,progression3,1
22BR028,2022,BRRA,Y,third,3,2022-06-04,2022-06-07,TRUE,12.14800865800866,progression4,1
22BR028,2022,BRRA,Y,fourth,5,2022-06-07,2022-06-12,TRUE,19.010253161949493,progression5,1
22BR028,2022,BRRA,Y,fifth,8,2022-06-12,2022-06-20,TRUE,26.721497237492365,progression6,1
22BR028,2022,BRRA,Y,pupa,329,2022-06-20,2023-05-15,TRUE,763.2053021286665,progression7,1
22BR029,2022,BRRA,Y,first,6,2022-05-26,2022-06-01,TRUE,14.757053529686772,progression2,1
22BR029,2022,BRRA,Y,second,4,2022-06-01,2022-06-05,TRUE,18.84072843822844,progression3,1
22BR029,2022,BRRA,Y,third,4,2022-06-05,2022-06-09,TRUE,14.269721407624637,progression4,1
22BR029,2022,BRRA,Y,fourth,5,2022-06-09,2022-06-14,TRUE,16.918586495282824,progression5,1
22BR029,2022,BRRA,Y,fifth,8,2022-06-14,2022-06-22,TRUE,28.69584127756221,progression6,1
22BR029,2022,BRRA,Y,pupa,322,2022-06-22,2023-05-10,TRUE,710.0329375662341,progression7,1
22BR030,2022,BRRA,Y,first,5,2022-05-27,2022-06-01,TRUE,13.265386863020105,progression2,1
22BR030,2022,BRRA,Y,second,4,2022-06-01,2022-06-05,TRUE,18.84072843822844,progression3,1
22BR030,2022,BRRA,Y,third,3,2022-06-05,2022-06-08,TRUE,12.156818181818185,progression4,1
22BR030,2022,BRRA,Y,fourth,5,2022-06-08,2022-06-13,TRUE,18.501919828616156,progression5,1
22BR030,2022,BRRA,Y,fifth,9,2022-06-13,2022-06-22,TRUE,31.175007944228877,progression6,1
22BR030,2022,BRRA,Y,pupa,331,2022-06-22,2023-05-19,TRUE,777.8564213218635,progression7,1
22BR031,2022,BRRA,Y,first,5,2022-05-26,2022-05-31,TRUE,10.03622019635344,progression2,1
22BR031,2022,BRRA,Y,second,4,2022-05-31,2022-06-04,TRUE,17.24224358974359,progression3,1
22BR031,2022,BRRA,Y,third,4,2022-06-04,2022-06-08,TRUE,15.839675324675326,progression4,1
22BR031,2022,BRRA,Y,fourth,4,2022-06-08,2022-06-12,TRUE,16.02275316194949,progression5,1
22BR031,2022,BRRA,Y,fifth,9,2022-06-12,2022-06-21,TRUE,29.924723043943978,progression6,1
22BR031,2022,BRRA,Y,pupa,327,2022-06-21,2023-05-14,TRUE,740.809847583212,progression7,1
22BR032,2022,BRRA,Y,first,5,2022-05-24,2022-05-29,TRUE,9.48846023912275,progression2,1
22BR032,2022,BRRA,Y,second,4,2022-05-29,2022-06-02,TRUE,14.04978778467909,progression3,1
22BR032,2022,BRRA,Y,third,3,2022-06-02,2022-06-05,TRUE,14.119895104895106,progression4,1
22BR032,2022,BRRA,Y,fourth,6,2022-06-05,2022-06-11,TRUE,20.7804972696936,progression5,1
22BR032,2022,BRRA,Y,fifth,7,2022-06-11,2022-06-18,TRUE,23.586439766227997,progression6,1
22BR032,2022,BRRA,Y,pupa,326,2022-06-18,2023-05-10,TRUE,722.1653300393523,progression7,1
22BR033,2022,BRRA,Y,first,6,2022-05-30,2022-06-05,TRUE,22.044061771561772,progression2,1
22BR033,2022,BRRA,Y,second,3,2022-06-05,2022-06-08,TRUE,12.156818181818185,progression3,1
22BR033,2022,BRRA,Y,third,3,2022-06-08,2022-06-11,TRUE,12.315345754542085,progression4,1
22BR033,2022,BRRA,Y,fourth,5,2022-06-11,2022-06-16,TRUE,16.81302022599811,progression5,1
22BR033,2022,BRRA,Y,fifth,9,2022-06-16,2022-06-25,TRUE,40.903087654373806,progression6,1
22BR033,2022,BRRA,Y,pupa,331,2022-06-25,2023-05-22,TRUE,776.5143242522664,progression7,1
22BR034,2022,BRRA,Y,first,5,2022-06-02,2022-06-07,TRUE,19.00322843822844,progression2,1
22BR034,2022,BRRA,Y,second,3,2022-06-07,2022-06-10,TRUE,12.45456989247312,progression3,1
22BR034,2022,BRRA,Y,third,4,2022-06-10,2022-06-14,TRUE,14.805683269476372,progression4,1
22BR034,2022,BRRA,Y,fourth,5,2022-06-14,2022-06-19,TRUE,17.68492316341829,progression5,1
22BR034,2022,BRRA,Y,fifth,7,2022-06-19,2022-06-26,TRUE,41.46091811414392,progression6,1
22BR034,2022,BRRA,Y,pupa,346,2022-06-26,2023-06-07,TRUE,845.9358860238282,progression7,1
22BR035,2022,BRRA,Y,first,5,2022-06-02,2022-06-07,TRUE,19.00322843822844,progression2,1
22BR035,2022,BRRA,Y,second,4,2022-06-07,2022-06-11,TRUE,15.302845754542084,progression3,1
22BR035,2022,BRRA,Y,third,4,2022-06-11,2022-06-15,TRUE,13.269270225998111,progression4,1
22BR035,2022,BRRA,Y,fourth,4,2022-06-15,2022-06-19,TRUE,15.576589830084956,progression5,1
22BR035,2022,BRRA,Y,fifth,7,2022-06-19,2022-06-26,TRUE,41.46091811414392,progression6,1
22BR035,2022,BRRA,Y,pupa,325,2022-06-26,2023-05-17,TRUE,747.0019548206228,progression7,1
22BR036,2022,BRRA,Y,first,4,2022-05-31,2022-06-04,TRUE,17.24224358974359,progression2,1
22BR036,2022,BRRA,Y,second,4,2022-06-04,2022-06-08,TRUE,15.839675324675326,progression3,1
22BR036,2022,BRRA,Y,third,4,2022-06-08,2022-06-12,TRUE,16.02275316194949,progression4,1
22BR036,2022,BRRA,Y,fourth,5,2022-06-12,2022-06-17,TRUE,17.792330570825698,progression5,1
22BR036,2022,BRRA,Y,fifth,8,2022-06-17,2022-06-25,TRUE,37.3593376543738,progression6,1
22BR036,2022,BRRA,Y,pupa,319,2022-06-25,2023-05-10,TRUE,696.8669119252085,progression7,1
22BR037,2022,BRRA,N,first,5,2022-05-30,2022-06-04,FALSE,18.462243589743593,death,1
22BR038,2022,BRRA,N,first,5,2022-05-30,2022-06-04,FALSE,18.462243589743593,death,1
22BR039,2022,BRRA,Y,first,6,2022-05-30,2022-06-05,TRUE,22.044061771561772,progression2,1
22BR039,2022,BRRA,Y,second,4,2022-06-05,2022-06-09,TRUE,14.269721407624637,progression3,1
22BR039,2022,BRRA,Y,third,4,2022-06-09,2022-06-13,TRUE,14.81025316194949,progression4,1
22BR039,2022,BRRA,Y,fourth,5,2022-06-13,2022-06-18,TRUE,17.03075649675162,progression5,1
22BR039,2022,BRRA,Y,fifth,8,2022-06-18,2022-06-26,TRUE,44.406751447477255,progression6,1
22BR039,2022,BRRA,Y,pupa,325,2022-06-26,2023-05-17,TRUE,747.0019548206228,progression7,1
22BR040,2022,BRRA,N,first,5,2022-06-01,2022-06-06,FALSE,20.736561771561774,death,1
22BR041,2022,BRRA,N,first,4,2022-06-01,2022-06-05,TRUE,18.84072843822844,progression2,1
22BR041,2022,BRRA,N,second,6,2022-06-05,2022-06-11,TRUE,20.7804972696936,progression3,1
22BR041,2022,BRRA,N,third,3,2022-06-11,2022-06-14,TRUE,11.143183269476372,progression4,1
22BR041,2022,BRRA,N,fourth,9,2022-06-14,2022-06-23,TRUE,32.28750794422888,progression5,1
22BR041,2022,BRRA,N,fifth,8,2022-06-23,2022-07-01,FALSE,54.63326923076923,death,1
22BR042,2022,BRRA,N,first,5,2022-06-01,2022-06-06,FALSE,20.736561771561774,death,1
22BR043,2022,BRRA,N,first,5,2022-06-02,2022-06-07,FALSE,19.00322843822844,death,1
22BR044,2022,BRRA,Y,first,5,2022-06-02,2022-06-07,TRUE,19.00322843822844,progression2,1
22BR044,2022,BRRA,Y,second,4,2022-06-07,2022-06-11,TRUE,15.302845754542084,progression3,1
22BR044,2022,BRRA,Y,third,3,2022-06-11,2022-06-14,TRUE,11.143183269476372,progression4,1
22BR044,2022,BRRA,Y,fourth,5,2022-06-14,2022-06-19,TRUE,17.68492316341829,progression5,1
22BR044,2022,BRRA,Y,fifth,7,2022-06-19,2022-06-26,TRUE,41.46091811414392,progression6,1
22BR044,2022,BRRA,Y,pupa,316,2022-06-26,2023-05-08,TRUE,685.1210785918751,progression7,1
22BR045,2022,BRRA,Y,first,7,2022-06-08,2022-06-15,TRUE,22.73634011847123,progression2,1
22BR045,2022,BRRA,Y,second,5,2022-06-15,2022-06-20,TRUE,18.426589830084957,progression3,1
22BR045,2022,BRRA,Y,third,3,2022-06-20,2022-06-23,TRUE,14.602584780810588,progression4,1
22BR045,2022,BRRA,Y,fourth,4,2022-06-23,2022-06-27,TRUE,37.59166666666667,progression5,1
22BR045,2022,BRRA,Y,fifth,8,2022-06-27,2022-07-05,TRUE,40.641839329433665,progression6,1
22BR045,2022,BRRA,Y,pupa,319,2022-07-05,2023-05-20,TRUE,713.7508290786769,progression7,1
22BR046,2022,BRRA,Y,first,6,2022-06-06,2022-06-12,TRUE,20.906086495282825,progression2,1
22BR046,2022,BRRA,Y,second,4,2022-06-12,2022-06-16,TRUE,13.964744363929146,progression3,1
22BR046,2022,BRRA,Y,third,3,2022-06-16,2022-06-19,TRUE,13.450502873563217,progression4,1
22BR046,2022,BRRA,Y,fourth,4,2022-06-19,2022-06-23,TRUE,17.73591811414392,progression5,1
22BR046,2022,BRRA,Y,fifth,7,2022-06-23,2022-06-30,TRUE,51.009935897435895,progression6,1
22BR046,2022,BRRA,Y,pupa,327,2022-06-30,2023-05-23,TRUE,740.3109975502329,progression7,1
22BR047,2022,BRRA,Y,first,5,2022-06-06,2022-06-11,TRUE,17.19867908787542,progression2,1
