IMB ID,REARING YEAR,HOST PLANT,COLLECTION SITE,COLLECTION AREA,COLLECTION DATE,COLLECTION STAGE,HATCH DATE,Date of 2nd instar,Date 3rd instar,Date 4th instar,Date fifth instar,PUPATION DATE,LARVAL DAYS,SURVIVE TO PUPATION,STAGE AT DEATH,REARING NOTES,RELEASE YEAR,ECLOSURE DATE,RELEASE DATE,RELEASE SITE,RELEASE AREA,SEX,LAT.,LONG.,RELEASE NOTES
22BR016,2022,BRRA,South Beach,South Beach,5/13/2022,Egg,5/16/2022,5/23/2022,5/29/2022,6/2/2022,6/5/2022,6/15/2022,30,Y,NA,pupated on lid,2023,5/7/2023,5/7/2023,alaska packers rock,alaska packers rock,f,,,
22BR017,2022,BRRA,South Beach,South Beach,5/13/2022,Egg,5/17/2022,5/24/2022,5/30/2022,6/7/2022,6/9/2022,6/19/2022,33,Y,NA,pupated on paper towel,2023,5/17/2023,5/17/2023,Lambert #5,Lambert #5,f,,,
22BR018,2022,BRRA,South Beach,South Beach,5/13/2022,Egg,5/21/2022,5/29/2022,6/2/2022,6/6/2022,6/11/2022,6/20/2022,30,N,Pupa,"Not Viable Mispupation, pupa started to molt and top half has larval case but bottom half seems to still have molt case attached",,,,,,,,,
22BR019,2022,BRRA,South Beach,South Beach,5/13/2022,Egg,5/17/2022,5/25/2022,6/5/2022,6/11/2022,6/17/2022,6/26/2022,40,Y,NA,"pupated on plant, had trouble with molt from 2 to 3, once molted ok",2023,5/13/2023,5/13/2023,Dunes,Dunes,f,,,
22BR020,2022,BRRA,South Beach,South Beach,5/13/2022,Egg,5/16/2022,5/24/2022,5/29/2022,6/2/2022,6/8/2022,6/18/2022,33,Y,NA,"pupa is creased near bottom with molt still attached, possibly due to strap malfuction, is alive but may have a problem when it ecloses",2023,5/8/2023,,,,m,,,butt stuck to chrysalis. Eutahnized 5/10 per rec. of USFWS. Appeared to have been deformed since pupation
22BR021,2022,BRRA,South Beach,South Beach,5/13/2022,Egg,5/17/2022,5/23/2022,5/28/2022,6/1/2022,6/5/2022,6/14/2022,28,Y,NA,,2023,5/15/2023,5/15/2023,alaska packers rock,alaska packers rock,f,,,
22BR022,2022,BRRA,South Beach,South Beach,5/13/2022,Egg,5/16/2022,5/23/2022,5/28/2022,6/1/2022,6/5/2022,6/15/2022,30,Y,NA,pupated on papertowel,2023,5/16/2023,5/16/2023,Lambert #5,Lambert #5,f,,,
22BR023,2022,BRRA,South Beach,South Beach,5/13/2022,Egg,5/15/2022,5/22/2022,5/27/2022,6/1/2022,6/5/2022,6/14/2022,30,Y,NA,,2023,5/11/2023,5/11/2023,Lower Redoubt,lower redoubt,f,,,Placed in same holding pev as BR048 (M)
22BR024,2022,BRRA,South Beach,South Beach,5/17/2022,Egg,5/18/2022,5/25/2022,5/31/2022,6/4/2022,6/8/2022,6/17/2022,30,Y,NA,,2023,5/21/2023,5/21/2023,Dunes,Dunes,f,,,switched maybe with BR058
22BR025,2022,BRRA,Lower Redoubt,Redoubt,5/19/2022,Egg,5/27/2022,6/4/2022,6/11/2022,6/15/2022,6/21/2022,6/30/2022,34,N,Pupa,"Not Viable, Mispupation, looks like head of pupa got stuck inside mold case, very deformed",,,,,,,,,
22BR026,2022,BRRA,Lower Redoubt ,Redoubt,5/19/2022,Egg,5/27/2022,NA,NA,NA,NA,NA,NA,N,First,Died after transfer via cutting,,,,,,,,,
22BR027,2022,BRRA,Lower Redoubt,Redoubt,5/19/2022,Egg,5/28/2022,6/2/2022,6/5/2022,6/10/2022,6/15/2022,6/25/2022,28,N,Pupa,"Not Viable, front fell off during set up, back is split open ",,,,,,,,,
22BR028,2022,BRRA,Lower Redoubt,Redoubt,5/19/2022,Egg,5/27/2022,6/1/2022,6/4/2022,6/7/2022,6/12/2022,6/20/2022,24,Y,NA,Same plant as BR029 BR030,2023,5/15/2023,5/15/2023,Lambert #5,Lambert #5,f,,,
22BR029,2022,BRRA,Lower Redoubt,Redoubt,5/19/2022,Egg,5/26/2022,6/1/2022,6/5/2022,6/9/2022,6/14/2022,6/22/2022,27,Y,NA,Same plant as BR028 BR030,2023,5/10/2023,5/10/2023,alaska packers rock,alaska packers rock,m,,,
22BR030,2022,BRRA,Lower Redoubt,Redoubt,5/19/2022,Egg,5/27/2022,6/1/2022,6/5/2022,6/8/2022,6/13/2022,6/22/2022,26,Y,NA,Same plant as BR028 BR029,2023,5/19/2023,5/19/2023,Old Road Bed,Old Road Bed,f,,,
22BR031,2022,BRRA,Lower Redoubt,Redoubt,5/19/2022,Egg,5/26/2022,5/31/2022,6/4/2022,6/8/2022,6/12/2022,6/21/2022,26,Y,NA,,2023,5/14/2023,5/14/2023,Dunes,Dunes,m,,,
22BR032,2022,BRRA,Upper Redoubt,Redoubt,5/19/2022,Egg,5/24/2022,5/29/2022,6/2/2022,6/5/2022,6/11/2022,6/18/2022,25,Y,NA,,2023,5/10/2023,5/10/2023,alaska packers rock,alaska packers rock,m,,,
22BR033,2022,BRRA,Spring/golden bluff,Eagle Cove Trail,5/24/2022,Egg,5/30/2022,6/5/2022,6/8/2022,6/11/2022,6/16/2022,6/25/2022,26,Y,NA,,2023,5/22/2023,5/22/2023,old town lagoon,old town lagoon,m,,,
22BR034,2022,BRRA,Upper Redoubt,Redoubt,5/25/2022,Egg,6/2/2022,6/7/2022,6/10/2022,6/14/2022,6/19/2022,6/26/2022,24,Y,NA,,2023,6/7/2023,6/8/2023,old town lagoon,Old Town Lagoon,f,,,held overnight 
22BR035,2022,BRRA,Upper Redoubt,Redoubt,5/25/2022,Egg,6/2/2022,6/7/2022,6/11/2022,6/15/2022,6/19/2022,6/26/2022,24,Y,NA,,2023,5/17/2023,5/17/2023,Lambert #5,Lambert #5,m,,,
22BR036,2022,BRRA,Shrum shoreline site,Shrum,5/26/2022,Egg,5/31/2022,6/4/2022,6/8/2022,6/12/2022,6/17/2022,6/25/2022,25,Y,NA,Same plant as BR037,2023,5/10/2023,5/10/2023,alaska packers rock,alaska packers rock,M,,,
22BR037,2022,BRRA,Shrum shoreline site,Shrum,5/26/2022,Egg,5/30/2022,NA,NA,NA,NA,NA,NA,N,First,Same plant as BR036,,,,,,,,,
22BR038,2022,BRRA,Lambert #5 5 upland,Lambert #5,5/26/2022,Egg,5/30/2022,NA,NA,NA,NA,NA,NA,N,First,Same plant as BR039, Was found being eaten/murdered by other 1st instar laid on same plant ,,,,,,,,
22BR039,2022,BRRA,Lambert #5 5 upland,Lambert #5,5/26/2022,Egg,5/30/2022,6/5/2022,6/9/2022,6/13/2022,6/18/2022,6/26/2022,27,Y,NA,Same plant as BR038,2023,5/17/2023,5/17/2023,Lambert #5,Lambert #5,m,,,
22BR040,2022,BRRA,South Beach,South Beach,5/27/2022,Egg,6/1/2022,NA,NA,NA,NA,NA,NA,N,First,Same plant as BR042 BR042, Died after transfer from shared plant,,,,,,,,
22BR041,2022,BRRA,South Beach,South Beach,5/27/2022,Egg,6/1/2022,6/5/2022,6/11/2022,6/14/2022,6/23/2022,NA,NA,N,Fifth,Same plant as BR042 BR040, back feet stopped working, 5th for 16 days was uninterested in plant and likely starved,,,,,,,
22BR042,2022,BRRA,South Beach,South Beach,5/27/2022,Egg,6/1/2022,NA,NA,NA,NA,NA,NA,N,First,Same plant as BR041 BR040,,,,,,,,,
22BR043,2022,BRRA,South Beach,South Beach,5/27/2022,Egg,6/2/2022,NA,NA,NA,NA,NA,NA,N,First,"Laid on leaf, died after transfer to buds",,,,,,,,,
22BR044,2022,BRRA,South Beach,South Beach,5/27/2022,Egg,6/2/2022,6/7/2022,6/11/2022,6/14/2022,6/19/2022,6/26/2022,24,Y,NA,,2023,5/8/2023,5/8/2023,alaska packers rock,alaska packers rock,f,,,
22BR045,2022,BRRA,Upper Redoubt,Redoubt,6/2/2022,Egg,6/8/2022,6/15/2022,6/20/2022,6/23/2022,6/27/2022,7/5/2022,27,Y,NA,,2023,5/20/2023,5/20/2023,old road bed,old road bed,f,,,
22BR046,2022,BRRA,Upper Redoubt,Redoubt,6/2/2022,Egg,6/6/2022,6/12/2022,6/16/2022,6/19/2022,6/23/2022,6/30/2022,24,Y,NA,,2023,5/23/2023,5/23/2023,old road bed,old road bed,f,,,
22BR047,2022,BRRA,Upper Redoubt,Redoubt,6/2/2022,Egg,6/6/2022,6/11/2022,6/15/2022,6/19/2022,6/24/2022,6/30/2022,24,Y,NA,,2023,5/24/2023,5/24/2023,Old Road Bed,Old Road Bed,f,,,
22BR048,2022,BRRA,Upper Redoubt,Redoubt,6/2/2022,Egg,6/6/2022,6/11/2022,6/15/2022,6/20/2022,6/25/2022,7/2/2022,26,Y,NA,wouldn’t stay on plant after transfer but once molted seemed okay not properly adhered to stick, bottom not attached to stick,2023,5/11/2023,5/11/2023,Lower Redoubt,m,,,put in same holding tank as BR023 (F)
22BR049,2022,BRRA,Upper Redoubt,Redoubt,6/2/2022,Egg,6/7/2022,6/13/2022,6/17/2022,6/21/2022,6/25/2022,7/3/2022,26,Y,NA,,2023,5/18/2023,5/18/2023,old road bed,old road bed,f,,,
22BR050,2022,BRRA,Upper Redoubt,Redoubt,6/2/2022,Egg,NA,NA,NA,NA,NA,NA,NA,N,Egg,Same plant as BR051,,,,,,,,,
22BR051,2022,BRRA,Upper Redoubt,Redoubt,6/2/2022,Egg,6/6/2022,6/10/2022,6/14/2022,6/18/2022,6/22/2022,6/28/2022,22,Y,NA,Same plant as BR050,2023,5/9/2023,5/9/2023,alaska packers rock,alaska packers rock,m,,,
22BR052,2022,BRRA,Upper Redoubt,Redoubt,6/2/2022,Egg,6/8/2022,6/14/2022,6/18/2022,6/22/2022,6/26/2022,7/4/2022,26,Y,NA,,2023,5/19/2023,5/19/2023,Old Road Bed,Old Road Bed,m,,,
22BR053,2022,BRRA,Upper Redoubt,Redoubt,6/2/2022,Egg,6/8/2022,6/15/2022,6/19/2022,6/23/2022,6/26/2022,7/4/2022,26,Y,NA,,2023,5/25/2023,5/25/2023,alaska packer rock,alaska packer rock,f,,,
22BR054,2022,BRRA,Upper Redoubt,Redoubt,6/2/2022,Egg,6/8/2022,6/12/2022,6/15/2022,6/18/2022,6/23/2022,6/30/2022,22,Y,NA,possible canibalism of caterpillar from different species,2023,5/11/2023,5/11/2023,not released,not released,m,,,"wings crumpled when found at 1030, still crumpled at 1700. not filling out. Euthanized 5/16 because very emaciated and failing to thrive."
22BR055,2022,BRRA,Upper Redoubt,Redoubt,6/2/2022,Egg,6/8/2022,6/14/2022,6/19/2022,6/24/2022,6/27/2022,7/6/2022,28,Y,NA,,2023,5/25/2023,5/25/2023,Old Road Bed,Old Road Bed,m,,,eclosed with BR069 and BR067
22BR056,2022,BRRA,Old Town BRRA,Old Town Lagoon,6/3/2022,Egg,6/7/2022,NA,NA,NA,NA,NA,NA,N,First,Same plant as BR059 BR057 BR058 BR060, Possibly died after transfer from shared plant,,,,,,,,
22BR057,2022,BRRA,Old Town BRRA,Old Town Lagoon,6/3/2022,Egg,6/9/2022,6/14/2022,6/17/2022,6/14/2022,6/25/2022,7/2/2022,23,Y,NA,Same plant as BR056 BR059 BR058 BR060,2023,6/4/2023,6/4/2023,old town lagoon,uplands,f,,,
22BR058,2022,BRRA,Old Town BRRA,Old Town Lagoon,6/3/2022,Egg,6/7/2022,6/12/2022,6/16/2022,6/19/2022,6/23/2022,6/30/2022,23,Y,NA,Same plant as BR056 BR057 BR059 BR060,2023,5/21/2023,5/22/2023,Dunes,Dunes,m,,,possible switch with BR058
22BR059,2022,BRRA,Old Town BRRA,Old Town Lagoon,6/3/2022,Egg,6/7/2022,6/12/2022,6/15/2022,6/19/2022,6/23/2022,6/30/2022,23,Y,NA,Same plant as BR056 BR057 BR058 BR060,2023,6/1/2023,6/1/2023,Old Town Lagoon,Old Town Lagoon,f,,,
22BR060,2022,BRRA,Old Town BRRA,Old Town Lagoon,6/3/2022,Egg,NA,NA,NA,NA,NA,NA,NA,NV,Egg,Same plant as BR056 BR057 BR058 BR059, Not Viable,,,,,,,,
22BR061,2022,BRRA,Old Town BRRA,Old Town Lagoon,6/3/2022,Egg,6/9/2022,6/15/2022,6/18/2022,6/22/2022,6/25/2022,7/3/2022,24,y,NA,,2023,5/13/2023,5/13/2023,Dunes,Dunes,m,,,
22BR062,2022,BRRA,Old Town BRRA,Old Town Lagoon,6/8/2022,Egg,6/10/2022,NA,NA,NA,NA,NA,NA,N,Second,"Molt case present but larva dead on cage floor, molt gone wrong",,,,,,,,,
22BR063,2022,BRRA,Old Town BRRA,Old Town Lagoon,6/8/2022,Egg,6/10/2022,6/14/2022,6/18/2022,6/22/2022,6/26/2022,7/3/2022,23,Y,NA,,2023,5/21/2023,,,,,,,No info recorded on release
22BR064,2022,BRRA,Lower Redoubt,Redoubt,6/19/2022,Egg,6/22/2022,6/25/2022,6/28/2022,7/2/2022,7/7/2022,7/15/2022,23,Y,NA,Same plant as BR073,2023,5/14/2023,5/14/2023,Dunes,Dunes,f,,,
22BR065,2022,BRRA,Lower Redoubt,Redoubt,6/19/2022,Egg,6/21/2022,6/25/2022,6/27/2022,7/2/2022,7/7/2022,7/15/2022,24,Y,NA,Scar on back after tough third molt/transfer,2023,5/24/2023,5/24/2023,Old Road Bed,Old Road Bed,f,,,
22BR066,2022,BRRA,Lower Redoubt,Redoubt,6/19/2022,Egg,6/23/2022,6/26/2022,6/28/2022,7/2/2022,7/6/2022,7/13/2022,20,Y,NA,pupated in cage ,2023,5/22/2023,5/22/2023,old road bed,old road bed,m,,,
22BR067,2022,BRRA,Lower Redoubt,Redoubt,6/19/2022,Egg,6/23/2022,6/26/2022,6/28/2022,7/2/2022,7/7/2022,7/14/2022,21,Y,NA,,2023,5/25/2023,5/25/2023,Old Road Bed,Old Road Bed,m,,,eclosed with BR055 and BR069
22BR068,2022,BRRA,Lower Redoubt,Redoubt,6/19/2022,Egg,6/23/2022,6/26/2022,6/29/2022,7/4/2022,7/9/2022,7/16/2022,23,Y,NA,Same plant as BR072 BR069 BR070,2023,5/29/2023,5/29/2023,south beach,south beach,m,,,"thinking male, but has a little yellow in addition to white. Hard to tell for certain -TL"
22BR069,2022,BRRA,Lower Redoubt,Redoubt,6/19/2022,Egg,6/24/2022,6/27/2022,7/1/2022,7/5/2022,7/9/2022,7/17/2022,23,Y,NA,Same plant as BR068 BR072 BR070,2023,5/25/2023,5/25/2023,Old Road Bed,Old Road Bed,f,,,eclosed with BR067 and BR055
22BR070,2022,BRRA,Lower Redoubt,Redoubt,6/19/2022,Egg,6/22/2022,NA,NA,NA,NA,NA,NA,N,First,"Same plant as BR068 BR069 BR072; Died just before molt, had small head",,,,,,,,,
22BR071,2022,BRRA,Lower Dunes,Dunes,6/19/2022,Egg,6/21/2022,6/26/2022,6/28/2022,7/2/2022,7/7/2022,7/15/2022,24,Y,NA,,2023,6/28/2023,6/28/2023,Dunes,Dunes,f,,,
22BR072,2022,BRRA,Lower Dunes,Dunes,6/19/2022,Egg,6/25/2022,6/28/2022,7/2/2022,7/6/2022,7/11/2022,7/18/2022,23,Y,NA,Same plant as BR068 BR069 BR070,2023,5/20/2023,5/20/2023,old town lagoon,uplands,m,,,
22BR073,2022,BRRA,Lower Redoubt,Redoubt,6/19/2022,Egg,6/24/2022,6/28/2022,7/2/2022,7/9/2022,7/12/2022,7/25/2022,31,Y,NA,"Same plant as BR064; pupated where the two sticks cross, dangling without girdle strap fell to papertowl but seems fine",2023,5/22/2023,5/22/2023,Old Road Bed,Old Road Bed,f,,,
22LE001,2022,LEVI,Old Town Shore,Old Town Lagoon,6/8/2022,Egg,6/12/2022,6/20/2022,NA,NA,NA,NA,NA,N,Second,"Same plant as LE002; Molted and transferred, died day after",,,,,,,,,
22LE002,2022,LEVI,Old Town Shore,Old Town Lagoon,6/8/2022,Egg,6/14/2022,6/20/2022,6/24/2022,6/26/2022,6/30/2022,7/8/2022,24,Y,NA,Same plant as LE001,2023,5/20/2023,5/20/2023,Old Town Lagoon,Old Town Lagoon,m,,,
22LE003,2022,LEVI,Old Town Shore,Old Town Lagoon,6/8/2022,Egg,6/12/2022,6/18/2022,6/22/2020,6/26/2022,7/1/2022,7/10/2022,28,Y,NA,Same plant as LE004 LE005,2023,5/24/2023,5/24/2023,Old Town Lagoon,Old Town Lagoon,M,,,
22LE004,2022,LEVI,Old Town Shore,Old Town Lagoon,6/8/2022,Egg,6/14/2022,6/20/2022,6/23/2022,6/26/2022,6/29/2022,7/8/2022,24,Y,NA,Same plant as LE003 LE005,2023,5/9/2023,5/9/2023,Dunes,Dunes,m,,,
22LE005,2022,LEVI,Old Town Shore,Old Town Lagoon,6/8/2022,Egg,6/14/2022,6/20/2022,6/24/2022,6/26/2022,6/30/2022,7/8/2022,24,Y,NA,Same plant as LE003 LE004,2023,5/15/2023,5/15/2023,Dunes,Dunes,m,,,
22LE006,2022,LEVI,Old Town Shore,Old Town Lagoon,6/8/2022,Egg,6/12/2022,6/17/2022,6/21/2022,6/25/2022,6/27/2022,7/7/2022,25,Y,NA,Same plant as LE007 LE008 LE009, Pupated on cage ,2023,5/22/2023,5/22/2023,Old Town Lagoon,F,,,possibly switched with LE014
22LE007,2022,LEVI,Old Town Shore,Old Town Lagoon,6/8/2022,Egg,6/14/2022,6/18/2022,6/22/2022,6/24/2022,6/27/2022,7/6/2022,22,Y,NA,Same plant as LE006 LE009 LE008 ,2023,5/20/2023,5/20/2023,Old Town Lagoon,Old Town Lagoon,m,,,
22LE008,2022,LEVI,Old Town Shore,Old Town Lagoon,6/8/2022,Egg,6/14/2022,6/18/2022,6/22/2022,6/25/2022,6/28/2022,7/7/2022,23,Y,NA,Same plant as LE006 LE007 LE009 ,2023,5/20/2023,5/20/2023,Old Town Lagoon,Old Town Lagoon,f,,,
22LE009,2022,LEVI,Old Town Shore,Old Town Lagoon,6/8/2022,Egg,6/12/2022,6/17/2022,6/21/2022,6/24/2022,6/26/2022,7/5/2022,23,Y,NA,Same plant as LE006 LE007 LE008 ,2023,5/16/2023,5/16/2023,Old Town Lagoon,Old Town Lagoon,m,,,
22LE010,2022,LEVI,Jakles,Jakles,6/19/2022,Egg,6/20/2022,6/25/2022,6/26/2022,6/29/2022,7/5/2022,7/11/2022,21,Y,NA,Same plant as LE011 LE012,2023,5/19/2023,5/19/2023,Old Town Lagoon,Old Town Lagoon,f,,,
22LE011,2022,LEVI,Jakles,Jakles,6/19/2022,Egg,6/20/2022,6/25/2022,6/26/2022,6/29/2022,7/5/2022,7/12/2022,22,Y,NA,Same plant as LE012 LE010,2023,5/21/2023,5/22/2023,Dunes,Dunes,m,,,held over night due to wind
22LE012,2022,LEVI,Jakles,Jakles,6/19/2022,Egg,NA,NA,NA,NA,NA,NA,NA,N,Egg,Same plant as LE011 LE010, egg desicated ,,,,,,,,
22LE013,2022,LEVI,Jakles,Jakles,6/19/2022,Egg,6/24/2022,6/27/2022,6/29/2022,7/3/2022,7/8/2022,7/16/2022,22,Y,NA,,2023,6/1/2023,6/1/2023,Old Town Lagoon,Old Town Lagoon,m,,,
22LE014,2022,LEVI,Jakles,Jakles,6/19/2022,Egg,6/22/2022,6/26/2022,6/28/2022,7/2/2022,7/8/2022,7/15/2022,23,Y,NA,Same plant as LE015,2023,5/22/2023,5/22/2023,old town lagoon,Old Town Lagoon,f,,,possibly switched with LE006
22LE015,2022,LEVI,Jakles,Jakles,6/19/2022,Egg,6/22/2022,6/26/2022,6/28/2022,7/2/2022,7/7/2022,7/15/2022,23,Y,NA,Same plant as LE014,2023,6/17/2023,6/18/2023,Old Town Lagoon,Old Town Lagoon,f,,,held over night due to wind
22LE016,2022,LEVI,Jakles,Jakles,6/19/2022,Egg,6/23/2022,6/26/2022,6/28/2022,7/2/2022,7/7/2022,7/14/2022,21,N,Pupa,Same plant as LE017, Deformed pupa with white section in the middle and 2 ridges running up to the head determined not survivable,,,,,,,,
22LE017,2022,LEVI,Jakles,Jakles,6/19/2022,Egg,6/25/2022,6/28/2022,7/3/2022,7/7/2022,7/12/2022,7/20/2022,25,Y,NA,Same plant as LE016,2023,5/18/2023,,,,f,,,"Euthanized 5/21, wings were deformed and unable to fly"
22LE018,2022,LEVI,Jakles,Jakles,6/19/2022,Egg,NA,NA,NA,NA,NA,NA,NA,N,Egg,,,,,,,,,,
22LE019,2022,LEVI,Jakles,Jakles,6/19/2022,Egg,6/21/2022,6/26/2022,6/29/2022,7/3/2022,7/8/2022,7/18/2022,27,Y,NA,Same plant as LE020, Pupated in cage corner,2023,5/28/2023,5/28/2023,Old Town Lagoon,F,,,
22LE020,2022,LEVI,Jakles,Jakles,6/19/2022,Egg,6/24/2022,6/27/2022,7/1/2022,7/6/2022,7/10/2022,7/15/2022,21,Y,NA,Same plant as LE019, Short 5th instar ,2023,6/3/2023,6/3/2023,Old Town Lagoon,f,,,possibly switched with LE006
22SI001,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/23/2022,5/28/2022,6/2/2022,6/6/2022,6/11/2022,6/20/2022,28,Y,NA,pupated but not properly attached to stick,2023,,,,,,,,5/25 turned a red color. Possibly tried to ecolse and died. Did not eclose.
22SI002,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/19/2022,5/25/2022,5/30/2022,6/3/2022,6/7/2022,6/17/2022,29,Y,NA,,2023,5/18/2023,5/18/2023,old road bed,old road bed,f,,,
22SI003,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/22/2022,5/27/2022,5/31/2022,6/4/2022,6/8/2022,6/17/2022,26,Y,NA,,2023,5/8/2023,5/8/2023,dunes,dunes,m,,,
22SI004,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/21/2022,5/27/2022,5/31/2022,6/5/2022,6/10/2022,6/20/2022,30,Y,NA,,2023,5/17/2023,5/17/2023,Dunes,Dunes,m,,,
22SI005,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/20/2022,5/25/2022,5/30/2022,6/4/2022,6/10/2022,6/20/2022,31,Y,NA,,2023,5/30/2023,5/30/2023,Dunes,Dunes,f,,,
22SI006,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/23/2022,5/29/2022,6/1/2022,6/5/2022,6/9/2022,6/17/2022,25,Y,NA,,2023,5/4/2023,5/4/2023,Lower Redoubt,lower redoubt,m,,,
22SI007,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/23/2022,5/29/2022,6/3/2022,6/6/2022,6/11/2022,6/20/2022,28,Y,NA,possible mix up SI008,2023,5/23/2023,5/23/2023,Dunes,Dunes,m,,,
22SI008,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/23/2022,5/30/2022,6/2/2022,6/8/2022,6/11/2022,6/20/2022,28,Y,NA,possible mix up SI007,2023,5/14/2023,5/14/2023,Dunes,Dunes,m,,,
22SI009,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/22/2022,5/27/2022,6/1/2022,6/4/2022,6/8/2022,6/17/2022,26,Y,NA,,2023,5/24/2023,5/24/2023,old road bed,old road bed,f,,,
22SI010,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/22/2022,5/28/2022,6/1/2022,6/4/2022,6/9/2022,6/19/2022,28,Y,NA,pupated on bottom of paper towel,2023,5/14/2023,5/14/2023,Dunes,Dunes,f,,,
22SI011,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/21/2022,5/28/2022,5/30/2022,6/3/2022,6/8/2022,6/17/2022,27,Y,NA,,2023,5/20/2023,5/20/2023,old road bed,old road bed,f,,,
22SI012,2022,SIAL,Dunes,Dunes,5/17/2022,Egg,5/21/2022,5/27/2022,6/1/2022,6/4/2022,6/8/2022,6/17/2022,27,Y,NA,,2023,5/23/2023,5/23/2023,Dunes,Dunes,f,,,
22SI013,2022,SIAL,South Beach,South Beach,5/17/2022,Egg,5/23/2022,5/29/2022,6/2/2022,6/7/2022,6/12/2022,6/22/2022,30,Y,NA,tough transfer as 1st so in hospital from tranfer until molt to 2nd,2023,5/15/2023,5/15/2023,Dunes,Dunes,m,,,
22SI014,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/30/2022,6/5/2022,6/8/2022,6/12/2022,6/17/2022,6/25/2022,26,Y,NA,,2023,5/14/2023,5/14/2023,Dunes,Dunes,m,,,
22SI015,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,NA,NA,NA,NA,NA,NA,NA,N,Egg,,,,,,,,,,
22SI016,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/30/2022,6/4/2022,6/8/2022,6/12/2022,6/16/2022,6/24/2022,25,Y,NA,,2023,5/3/2023,5/3/2023,south beach,south beach,m,,,first eclosure of the year!
22SI017,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/29/2022,6/5/2022,6/8/2022,6/14/2022,6/16/2022,6/24/2022,26,Y,NA,,2023,5/15/2023,5/15/2023,dunes,dunes,f,,,
22SI018,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/29/2022,6/4/2022,6/8/2022,6/12/2022,6/16/2022,6/24/2022,26,Y,NA,,2023,5/12/2023,5/12/2023,dunes,dunes,m,,,
22SI019,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/30/2022,6/5/2022,6/10/2022,6/12/2022,6/17/2022,6/25/2022,26,Y,NA,,2023,5/13/2023,5/13/2023,dunes,dunes,f,,,
22SI020,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/31/2022,6/8/2022,6/12/2022,6/16/2022,6/21/2022,6/28/2022,28,Y,NA,,2023,5/15/2023,5/15/2023,Dunes,Dunes,m,,,
22SI021,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/31/2022,6/5/2022,6/8/2022,6/12/2022,6/17/2022,6/25/2022,25,Y,NA,,2023,5/11/2023,5/11/2023,Dunes,Dunes,m,,,
22SI022,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,NA,NA,NA,NA,NA,NA,NA,NV,Egg,Not Viable,,,,,,,,,
22SI023,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/29/2022,NA,NA,NA,NA,NA,NA,N,First,Transfer then died just before molt 2 days later,,,,,,,,,
22SI024,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/29/2022,6/2/2022,6/6/2022,6/10/2022,6/14/2022,6/22/2022,24,Y,NA,,2023,5/12/2023,5/12/2023,Dunes,Dunes,m,,,
22SI025,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/31/2022,6/5/2022,6/8/2022,6/12/2022,6/17/2022,6/25/2022,25,Y,NA,,2023,5/23/2023,5/23/2023,Dunes,Dunes,f,,,
22SI026,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/29/2022,6/3/2022,6/7/2022,6/11/2022,6/16/2022,6/24/2022,26,Y,NA,,2023,5/21/2023,5/21/2023,Dunes,Dunes,m,,,possible swiched with SI051
22SI027,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,NA,NA,NA,NA,NA,NA,NA,NV,Egg,Not Viable,,,,,,,,,
22SI028,2022,SIAL,Bluff Trail,NRCA/Bluffs,5/23/2022,Egg,5/29/2022,6/2/2022,6/5/2022,6/9/2022,6/14/2022,6/22/2022,24,Y,NA,,2023,5/21/2023,5/21/2023,Dunes,Dunes,f,,,held overnight due to wind
22SI029,2022,SIAL,DNR,NRCA/Bluffs,5/24/2022,Egg,5/30/2022,6/5/2022,6/8/2022,6/11/2022,6/16/2022,6/25/2022,26,Y,NA,DNR site PE-1,2023,5/18/2023,5/18/2023,old road bed,old road bed,m,,,
