imb_id,rearing_year,host_plant,overall_survival,stage,duration,start,end,survival
22BR073,2022,BRRA,Y,second,4,2022-06-28T00:00:00Z,2022-07-02T00:00:00Z,TRUE
22BR073,2022,BRRA,Y,third,7,2022-07-02T00:00:00Z,2022-07-09T00:00:00Z,TRUE
22BR073,2022,BRRA,Y,fourth,3,2022-07-09T00:00:00Z,2022-07-12T00:00:00Z,TRUE
22BR073,2022,BRRA,Y,fifth,13,2022-07-12T00:00:00Z,2022-07-25T00:00:00Z,TRUE
22BR073,2022,BRRA,Y,pupa,301,2022-07-25T00:00:00Z,2023-05-22T00:00:00Z,TRUE
22LE001,2022,LEVI,N,first,8,2022-06-12T00:00:00Z,2022-06-20T00:00:00Z,TRUE
22LE001,2022,LEVI,N,second,NA,2022-06-20T00:00:00Z,NA,FALSE
22LE002,2022,LEVI,Y,first,6,2022-06-14T00:00:00Z,2022-06-20T00:00:00Z,TRUE
22LE002,2022,LEVI,Y,second,4,2022-06-20T00:00:00Z,2022-06-24T00:00:00Z,TRUE
22LE002,2022,LEVI,Y,third,2,2022-06-24T00:00:00Z,2022-06-26T00:00:00Z,TRUE
22LE002,2022,LEVI,Y,fourth,4,2022-06-26T00:00:00Z,2022-06-30T00:00:00Z,TRUE
22LE002,2022,LEVI,Y,fifth,8,2022-06-30T00:00:00Z,2022-07-08T00:00:00Z,TRUE
22LE002,2022,LEVI,Y,pupa,316,2022-07-08T00:00:00Z,2023-05-20T00:00:00Z,TRUE
22LE003,2022,LEVI,Y,first,6,2022-06-12T00:00:00Z,2022-06-18T00:00:00Z,TRUE
22LE003,2022,LEVI,Y,second,4,2022-06-18T00:00:00Z,2022-06-22T00:00:00Z,TRUE
22LE003,2022,LEVI,Y,third,4,2022-06-22T00:00:00Z,2022-06-26T00:00:00Z,TRUE
22LE003,2022,LEVI,Y,fourth,5,2022-06-26T00:00:00Z,2022-07-01T00:00:00Z,TRUE
22LE003,2022,LEVI,Y,fifth,9,2022-07-01T00:00:00Z,2022-07-10T00:00:00Z,TRUE
22LE003,2022,LEVI,Y,pupa,318,2022-07-10T00:00:00Z,2023-05-24T00:00:00Z,TRUE
22LE004,2022,LEVI,Y,first,6,2022-06-14T00:00:00Z,2022-06-20T00:00:00Z,TRUE
22LE004,2022,LEVI,Y,second,3,2022-06-20T00:00:00Z,2022-06-23T00:00:00Z,TRUE
22LE004,2022,LEVI,Y,third,3,2022-06-23T00:00:00Z,2022-06-26T00:00:00Z,TRUE
22LE004,2022,LEVI,Y,fourth,3,2022-06-26T00:00:00Z,2022-06-29T00:00:00Z,TRUE
22LE004,2022,LEVI,Y,fifth,9,2022-06-29T00:00:00Z,2022-07-08T00:00:00Z,TRUE
22LE004,2022,LEVI,Y,pupa,305,2022-07-08T00:00:00Z,2023-05-09T00:00:00Z,TRUE
22LE005,2022,LEVI,Y,first,6,2022-06-14T00:00:00Z,2022-06-20T00:00:00Z,TRUE
22LE005,2022,LEVI,Y,second,4,2022-06-20T00:00:00Z,2022-06-24T00:00:00Z,TRUE
22LE005,2022,LEVI,Y,third,2,2022-06-24T00:00:00Z,2022-06-26T00:00:00Z,TRUE
22LE005,2022,LEVI,Y,fourth,4,2022-06-26T00:00:00Z,2022-06-30T00:00:00Z,TRUE
22LE005,2022,LEVI,Y,fifth,8,2022-06-30T00:00:00Z,2022-07-08T00:00:00Z,TRUE
22LE005,2022,LEVI,Y,pupa,311,2022-07-08T00:00:00Z,2023-05-15T00:00:00Z,TRUE
22LE006,2022,LEVI,Y,first,5,2022-06-12T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22LE006,2022,LEVI,Y,second,4,2022-06-17T00:00:00Z,2022-06-21T00:00:00Z,TRUE
22LE006,2022,LEVI,Y,third,4,2022-06-21T00:00:00Z,2022-06-25T00:00:00Z,TRUE
22LE006,2022,LEVI,Y,fourth,2,2022-06-25T00:00:00Z,2022-06-27T00:00:00Z,TRUE
22LE006,2022,LEVI,Y,fifth,10,2022-06-27T00:00:00Z,2022-07-07T00:00:00Z,TRUE
22LE006,2022,LEVI,Y,pupa,319,2022-07-07T00:00:00Z,2023-05-22T00:00:00Z,TRUE
22LE007,2022,LEVI,Y,first,4,2022-06-14T00:00:00Z,2022-06-18T00:00:00Z,TRUE
22LE007,2022,LEVI,Y,second,4,2022-06-18T00:00:00Z,2022-06-22T00:00:00Z,TRUE
22LE007,2022,LEVI,Y,third,2,2022-06-22T00:00:00Z,2022-06-24T00:00:00Z,TRUE
22LE007,2022,LEVI,Y,fourth,3,2022-06-24T00:00:00Z,2022-06-27T00:00:00Z,TRUE
22LE007,2022,LEVI,Y,fifth,9,2022-06-27T00:00:00Z,2022-07-06T00:00:00Z,TRUE
22LE007,2022,LEVI,Y,pupa,318,2022-07-06T00:00:00Z,2023-05-20T00:00:00Z,TRUE
22LE008,2022,LEVI,Y,first,4,2022-06-14T00:00:00Z,2022-06-18T00:00:00Z,TRUE
22LE008,2022,LEVI,Y,second,4,2022-06-18T00:00:00Z,2022-06-22T00:00:00Z,TRUE
22LE008,2022,LEVI,Y,third,3,2022-06-22T00:00:00Z,2022-06-25T00:00:00Z,TRUE
22LE008,2022,LEVI,Y,fourth,3,2022-06-25T00:00:00Z,2022-06-28T00:00:00Z,TRUE
22LE008,2022,LEVI,Y,fifth,9,2022-06-28T00:00:00Z,2022-07-07T00:00:00Z,TRUE
22LE008,2022,LEVI,Y,pupa,317,2022-07-07T00:00:00Z,2023-05-20T00:00:00Z,TRUE
22LE009,2022,LEVI,Y,first,5,2022-06-12T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22LE009,2022,LEVI,Y,second,4,2022-06-17T00:00:00Z,2022-06-21T00:00:00Z,TRUE
22LE009,2022,LEVI,Y,third,3,2022-06-21T00:00:00Z,2022-06-24T00:00:00Z,TRUE
22LE009,2022,LEVI,Y,fourth,2,2022-06-24T00:00:00Z,2022-06-26T00:00:00Z,TRUE
22LE009,2022,LEVI,Y,fifth,9,2022-06-26T00:00:00Z,2022-07-05T00:00:00Z,TRUE
22LE009,2022,LEVI,Y,pupa,315,2022-07-05T00:00:00Z,2023-05-16T00:00:00Z,TRUE
22LE010,2022,LEVI,Y,first,5,2022-06-20T00:00:00Z,2022-06-25T00:00:00Z,TRUE
22LE010,2022,LEVI,Y,second,1,2022-06-25T00:00:00Z,2022-06-26T00:00:00Z,TRUE
22LE010,2022,LEVI,Y,third,3,2022-06-26T00:00:00Z,2022-06-29T00:00:00Z,TRUE
22LE010,2022,LEVI,Y,fourth,6,2022-06-29T00:00:00Z,2022-07-05T00:00:00Z,TRUE
22LE010,2022,LEVI,Y,fifth,6,2022-07-05T00:00:00Z,2022-07-11T00:00:00Z,TRUE
22LE010,2022,LEVI,Y,pupa,312,2022-07-11T00:00:00Z,2023-05-19T00:00:00Z,TRUE
22LE011,2022,LEVI,Y,first,5,2022-06-20T00:00:00Z,2022-06-25T00:00:00Z,TRUE
22LE011,2022,LEVI,Y,second,1,2022-06-25T00:00:00Z,2022-06-26T00:00:00Z,TRUE
22LE011,2022,LEVI,Y,third,3,2022-06-26T00:00:00Z,2022-06-29T00:00:00Z,TRUE
22LE011,2022,LEVI,Y,fourth,6,2022-06-29T00:00:00Z,2022-07-05T00:00:00Z,TRUE
22LE011,2022,LEVI,Y,fifth,7,2022-07-05T00:00:00Z,2022-07-12T00:00:00Z,TRUE
22LE011,2022,LEVI,Y,pupa,313,2022-07-12T00:00:00Z,2023-05-21T00:00:00Z,TRUE
22LE013,2022,LEVI,Y,first,3,2022-06-24T00:00:00Z,2022-06-27T00:00:00Z,TRUE
22LE013,2022,LEVI,Y,second,2,2022-06-27T00:00:00Z,2022-06-29T00:00:00Z,TRUE
22LE013,2022,LEVI,Y,third,4,2022-06-29T00:00:00Z,2022-07-03T00:00:00Z,TRUE
22LE013,2022,LEVI,Y,fourth,5,2022-07-03T00:00:00Z,2022-07-08T00:00:00Z,TRUE
22LE013,2022,LEVI,Y,fifth,8,2022-07-08T00:00:00Z,2022-07-16T00:00:00Z,TRUE
22LE013,2022,LEVI,Y,pupa,320,2022-07-16T00:00:00Z,2023-06-01T00:00:00Z,TRUE
22LE014,2022,LEVI,Y,first,4,2022-06-22T00:00:00Z,2022-06-26T00:00:00Z,TRUE
22LE014,2022,LEVI,Y,second,2,2022-06-26T00:00:00Z,2022-06-28T00:00:00Z,TRUE
22LE014,2022,LEVI,Y,third,4,2022-06-28T00:00:00Z,2022-07-02T00:00:00Z,TRUE
22LE014,2022,LEVI,Y,fourth,6,2022-07-02T00:00:00Z,2022-07-08T00:00:00Z,TRUE
22LE014,2022,LEVI,Y,fifth,7,2022-07-08T00:00:00Z,2022-07-15T00:00:00Z,TRUE
22LE014,2022,LEVI,Y,pupa,311,2022-07-15T00:00:00Z,2023-05-22T00:00:00Z,TRUE
22LE015,2022,LEVI,Y,first,4,2022-06-22T00:00:00Z,2022-06-26T00:00:00Z,TRUE
22LE015,2022,LEVI,Y,second,2,2022-06-26T00:00:00Z,2022-06-28T00:00:00Z,TRUE
22LE015,2022,LEVI,Y,third,4,2022-06-28T00:00:00Z,2022-07-02T00:00:00Z,TRUE
22LE015,2022,LEVI,Y,fourth,5,2022-07-02T00:00:00Z,2022-07-07T00:00:00Z,TRUE
22LE015,2022,LEVI,Y,fifth,8,2022-07-07T00:00:00Z,2022-07-15T00:00:00Z,TRUE
22LE015,2022,LEVI,Y,pupa,337,2022-07-15T00:00:00Z,2023-06-17T00:00:00Z,TRUE
22LE016,2022,LEVI,N,first,3,2022-06-23T00:00:00Z,2022-06-26T00:00:00Z,TRUE
22LE016,2022,LEVI,N,second,2,2022-06-26T00:00:00Z,2022-06-28T00:00:00Z,TRUE
22LE016,2022,LEVI,N,third,4,2022-06-28T00:00:00Z,2022-07-02T00:00:00Z,TRUE
22LE016,2022,LEVI,N,fourth,5,2022-07-02T00:00:00Z,2022-07-07T00:00:00Z,TRUE
22LE016,2022,LEVI,N,fifth,7,2022-07-07T00:00:00Z,2022-07-14T00:00:00Z,TRUE
22LE016,2022,LEVI,N,pupa,NA,2022-07-14T00:00:00Z,NA,FALSE
22LE017,2022,LEVI,Y,first,3,2022-06-25T00:00:00Z,2022-06-28T00:00:00Z,TRUE
22LE017,2022,LEVI,Y,second,5,2022-06-28T00:00:00Z,2022-07-03T00:00:00Z,TRUE
22LE017,2022,LEVI,Y,third,4,2022-07-03T00:00:00Z,2022-07-07T00:00:00Z,TRUE
22LE017,2022,LEVI,Y,fourth,5,2022-07-07T00:00:00Z,2022-07-12T00:00:00Z,TRUE
22LE017,2022,LEVI,Y,fifth,8,2022-07-12T00:00:00Z,2022-07-20T00:00:00Z,TRUE
22LE017,2022,LEVI,Y,pupa,302,2022-07-20T00:00:00Z,2023-05-18T00:00:00Z,TRUE
22LE019,2022,LEVI,Y,first,5,2022-06-21T00:00:00Z,2022-06-26T00:00:00Z,TRUE
22LE019,2022,LEVI,Y,second,3,2022-06-26T00:00:00Z,2022-06-29T00:00:00Z,TRUE
22LE019,2022,LEVI,Y,third,4,2022-06-29T00:00:00Z,2022-07-03T00:00:00Z,TRUE
22LE019,2022,LEVI,Y,fourth,5,2022-07-03T00:00:00Z,2022-07-08T00:00:00Z,TRUE
22LE019,2022,LEVI,Y,fifth,10,2022-07-08T00:00:00Z,2022-07-18T00:00:00Z,TRUE
22LE019,2022,LEVI,Y,pupa,314,2022-07-18T00:00:00Z,2023-05-28T00:00:00Z,TRUE
22LE020,2022,LEVI,Y,first,3,2022-06-24T00:00:00Z,2022-06-27T00:00:00Z,TRUE
22LE020,2022,LEVI,Y,second,4,2022-06-27T00:00:00Z,2022-07-01T00:00:00Z,TRUE
22LE020,2022,LEVI,Y,third,5,2022-07-01T00:00:00Z,2022-07-06T00:00:00Z,TRUE
22LE020,2022,LEVI,Y,fourth,4,2022-07-06T00:00:00Z,2022-07-10T00:00:00Z,TRUE
22LE020,2022,LEVI,Y,fifth,5,2022-07-10T00:00:00Z,2022-07-15T00:00:00Z,TRUE
22LE020,2022,LEVI,Y,pupa,323,2022-07-15T00:00:00Z,2023-06-03T00:00:00Z,TRUE
22SI001,2022,SIAL,Y,first,5,2022-05-23T00:00:00Z,2022-05-28T00:00:00Z,TRUE
22SI001,2022,SIAL,Y,second,5,2022-05-28T00:00:00Z,2022-06-02T00:00:00Z,TRUE
22SI001,2022,SIAL,Y,third,4,2022-06-02T00:00:00Z,2022-06-06T00:00:00Z,TRUE
22SI001,2022,SIAL,Y,fourth,5,2022-06-06T00:00:00Z,2022-06-11T00:00:00Z,TRUE
22SI001,2022,SIAL,Y,fifth,9,2022-06-11T00:00:00Z,2022-06-20T00:00:00Z,TRUE
22SI002,2022,SIAL,Y,first,6,2022-05-19T00:00:00Z,2022-05-25T00:00:00Z,TRUE
22SI002,2022,SIAL,Y,second,5,2022-05-25T00:00:00Z,2022-05-30T00:00:00Z,TRUE
22SI002,2022,SIAL,Y,third,4,2022-05-30T00:00:00Z,2022-06-03T00:00:00Z,TRUE
22SI002,2022,SIAL,Y,fourth,4,2022-06-03T00:00:00Z,2022-06-07T00:00:00Z,TRUE
22SI002,2022,SIAL,Y,fifth,10,2022-06-07T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22SI002,2022,SIAL,Y,pupa,335,2022-06-17T00:00:00Z,2023-05-18T00:00:00Z,TRUE
22SI003,2022,SIAL,Y,first,5,2022-05-22T00:00:00Z,2022-05-27T00:00:00Z,TRUE
22SI003,2022,SIAL,Y,second,4,2022-05-27T00:00:00Z,2022-05-31T00:00:00Z,TRUE
22SI003,2022,SIAL,Y,third,4,2022-05-31T00:00:00Z,2022-06-04T00:00:00Z,TRUE
22SI003,2022,SIAL,Y,fourth,4,2022-06-04T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI003,2022,SIAL,Y,fifth,9,2022-06-08T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22SI003,2022,SIAL,Y,pupa,325,2022-06-17T00:00:00Z,2023-05-08T00:00:00Z,TRUE
22SI004,2022,SIAL,Y,first,6,2022-05-21T00:00:00Z,2022-05-27T00:00:00Z,TRUE
22SI004,2022,SIAL,Y,second,4,2022-05-27T00:00:00Z,2022-05-31T00:00:00Z,TRUE
22SI004,2022,SIAL,Y,third,5,2022-05-31T00:00:00Z,2022-06-05T00:00:00Z,TRUE
22SI004,2022,SIAL,Y,fourth,5,2022-06-05T00:00:00Z,2022-06-10T00:00:00Z,TRUE
22SI004,2022,SIAL,Y,fifth,10,2022-06-10T00:00:00Z,2022-06-20T00:00:00Z,TRUE
22SI004,2022,SIAL,Y,pupa,331,2022-06-20T00:00:00Z,2023-05-17T00:00:00Z,TRUE
22SI005,2022,SIAL,Y,first,5,2022-05-20T00:00:00Z,2022-05-25T00:00:00Z,TRUE
22SI005,2022,SIAL,Y,second,5,2022-05-25T00:00:00Z,2022-05-30T00:00:00Z,TRUE
22SI005,2022,SIAL,Y,third,5,2022-05-30T00:00:00Z,2022-06-04T00:00:00Z,TRUE
22SI005,2022,SIAL,Y,fourth,6,2022-06-04T00:00:00Z,2022-06-10T00:00:00Z,TRUE
22SI005,2022,SIAL,Y,fifth,10,2022-06-10T00:00:00Z,2022-06-20T00:00:00Z,TRUE
22SI005,2022,SIAL,Y,pupa,344,2022-06-20T00:00:00Z,2023-05-30T00:00:00Z,TRUE
22SI006,2022,SIAL,Y,first,6,2022-05-23T00:00:00Z,2022-05-29T00:00:00Z,TRUE
22SI006,2022,SIAL,Y,second,3,2022-05-29T00:00:00Z,2022-06-01T00:00:00Z,TRUE
22SI006,2022,SIAL,Y,third,4,2022-06-01T00:00:00Z,2022-06-05T00:00:00Z,TRUE
22SI006,2022,SIAL,Y,fourth,4,2022-06-05T00:00:00Z,2022-06-09T00:00:00Z,TRUE
22SI006,2022,SIAL,Y,fifth,8,2022-06-09T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22SI006,2022,SIAL,Y,pupa,321,2022-06-17T00:00:00Z,2023-05-04T00:00:00Z,TRUE
22SI007,2022,SIAL,Y,first,6,2022-05-23T00:00:00Z,2022-05-29T00:00:00Z,TRUE
22SI007,2022,SIAL,Y,second,5,2022-05-29T00:00:00Z,2022-06-03T00:00:00Z,TRUE
22SI007,2022,SIAL,Y,third,3,2022-06-03T00:00:00Z,2022-06-06T00:00:00Z,TRUE
22SI007,2022,SIAL,Y,fourth,5,2022-06-06T00:00:00Z,2022-06-11T00:00:00Z,TRUE
22SI007,2022,SIAL,Y,fifth,9,2022-06-11T00:00:00Z,2022-06-20T00:00:00Z,TRUE
22SI007,2022,SIAL,Y,pupa,337,2022-06-20T00:00:00Z,2023-05-23T00:00:00Z,TRUE
22SI008,2022,SIAL,Y,first,7,2022-05-23T00:00:00Z,2022-05-30T00:00:00Z,TRUE
22SI008,2022,SIAL,Y,second,3,2022-05-30T00:00:00Z,2022-06-02T00:00:00Z,TRUE
22SI008,2022,SIAL,Y,third,6,2022-06-02T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI008,2022,SIAL,Y,fourth,3,2022-06-08T00:00:00Z,2022-06-11T00:00:00Z,TRUE
22SI008,2022,SIAL,Y,fifth,9,2022-06-11T00:00:00Z,2022-06-20T00:00:00Z,TRUE
22SI008,2022,SIAL,Y,pupa,328,2022-06-20T00:00:00Z,2023-05-14T00:00:00Z,TRUE
22SI009,2022,SIAL,Y,first,5,2022-05-22T00:00:00Z,2022-05-27T00:00:00Z,TRUE
22SI009,2022,SIAL,Y,second,5,2022-05-27T00:00:00Z,2022-06-01T00:00:00Z,TRUE
22SI009,2022,SIAL,Y,third,3,2022-06-01T00:00:00Z,2022-06-04T00:00:00Z,TRUE
22SI009,2022,SIAL,Y,fourth,4,2022-06-04T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI009,2022,SIAL,Y,fifth,9,2022-06-08T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22SI009,2022,SIAL,Y,pupa,341,2022-06-17T00:00:00Z,2023-05-24T00:00:00Z,TRUE
22SI010,2022,SIAL,Y,first,6,2022-05-22T00:00:00Z,2022-05-28T00:00:00Z,TRUE
22SI010,2022,SIAL,Y,second,4,2022-05-28T00:00:00Z,2022-06-01T00:00:00Z,TRUE
22SI010,2022,SIAL,Y,third,3,2022-06-01T00:00:00Z,2022-06-04T00:00:00Z,TRUE
22SI010,2022,SIAL,Y,fourth,5,2022-06-04T00:00:00Z,2022-06-09T00:00:00Z,TRUE
22SI010,2022,SIAL,Y,fifth,10,2022-06-09T00:00:00Z,2022-06-19T00:00:00Z,TRUE
22SI010,2022,SIAL,Y,pupa,329,2022-06-19T00:00:00Z,2023-05-14T00:00:00Z,TRUE
22SI011,2022,SIAL,Y,first,7,2022-05-21T00:00:00Z,2022-05-28T00:00:00Z,TRUE
22SI011,2022,SIAL,Y,second,2,2022-05-28T00:00:00Z,2022-05-30T00:00:00Z,TRUE
22SI011,2022,SIAL,Y,third,4,2022-05-30T00:00:00Z,2022-06-03T00:00:00Z,TRUE
22SI011,2022,SIAL,Y,fourth,5,2022-06-03T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI011,2022,SIAL,Y,fifth,9,2022-06-08T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22SI011,2022,SIAL,Y,pupa,337,2022-06-17T00:00:00Z,2023-05-20T00:00:00Z,TRUE
22SI012,2022,SIAL,Y,first,6,2022-05-21T00:00:00Z,2022-05-27T00:00:00Z,TRUE
22SI012,2022,SIAL,Y,second,5,2022-05-27T00:00:00Z,2022-06-01T00:00:00Z,TRUE
22SI012,2022,SIAL,Y,third,3,2022-06-01T00:00:00Z,2022-06-04T00:00:00Z,TRUE
22SI012,2022,SIAL,Y,fourth,4,2022-06-04T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI012,2022,SIAL,Y,fifth,9,2022-06-08T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22SI012,2022,SIAL,Y,pupa,340,2022-06-17T00:00:00Z,2023-05-23T00:00:00Z,TRUE
22SI013,2022,SIAL,Y,first,6,2022-05-23T00:00:00Z,2022-05-29T00:00:00Z,TRUE
22SI013,2022,SIAL,Y,second,4,2022-05-29T00:00:00Z,2022-06-02T00:00:00Z,TRUE
22SI013,2022,SIAL,Y,third,5,2022-06-02T00:00:00Z,2022-06-07T00:00:00Z,TRUE
22SI013,2022,SIAL,Y,fourth,5,2022-06-07T00:00:00Z,2022-06-12T00:00:00Z,TRUE
22SI013,2022,SIAL,Y,fifth,10,2022-06-12T00:00:00Z,2022-06-22T00:00:00Z,TRUE
22SI013,2022,SIAL,Y,pupa,327,2022-06-22T00:00:00Z,2023-05-15T00:00:00Z,TRUE
22SI014,2022,SIAL,Y,first,6,2022-05-30T00:00:00Z,2022-06-05T00:00:00Z,TRUE
22SI014,2022,SIAL,Y,second,3,2022-06-05T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI014,2022,SIAL,Y,third,4,2022-06-08T00:00:00Z,2022-06-12T00:00:00Z,TRUE
22SI014,2022,SIAL,Y,fourth,5,2022-06-12T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22SI014,2022,SIAL,Y,fifth,8,2022-06-17T00:00:00Z,2022-06-25T00:00:00Z,TRUE
22SI014,2022,SIAL,Y,pupa,323,2022-06-25T00:00:00Z,2023-05-14T00:00:00Z,TRUE
22SI016,2022,SIAL,Y,first,5,2022-05-30T00:00:00Z,2022-06-04T00:00:00Z,TRUE
22SI016,2022,SIAL,Y,second,4,2022-06-04T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI016,2022,SIAL,Y,third,4,2022-06-08T00:00:00Z,2022-06-12T00:00:00Z,TRUE
22SI016,2022,SIAL,Y,fourth,4,2022-06-12T00:00:00Z,2022-06-16T00:00:00Z,TRUE
22SI016,2022,SIAL,Y,fifth,8,2022-06-16T00:00:00Z,2022-06-24T00:00:00Z,TRUE
22SI016,2022,SIAL,Y,pupa,313,2022-06-24T00:00:00Z,2023-05-03T00:00:00Z,TRUE
22SI017,2022,SIAL,Y,first,7,2022-05-29T00:00:00Z,2022-06-05T00:00:00Z,TRUE
22SI017,2022,SIAL,Y,second,3,2022-06-05T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI017,2022,SIAL,Y,third,6,2022-06-08T00:00:00Z,2022-06-14T00:00:00Z,TRUE
22SI017,2022,SIAL,Y,fourth,2,2022-06-14T00:00:00Z,2022-06-16T00:00:00Z,TRUE
22SI017,2022,SIAL,Y,fifth,8,2022-06-16T00:00:00Z,2022-06-24T00:00:00Z,TRUE
22SI017,2022,SIAL,Y,pupa,325,2022-06-24T00:00:00Z,2023-05-15T00:00:00Z,TRUE
22SI018,2022,SIAL,Y,first,6,2022-05-29T00:00:00Z,2022-06-04T00:00:00Z,TRUE
22SI018,2022,SIAL,Y,second,4,2022-06-04T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI018,2022,SIAL,Y,third,4,2022-06-08T00:00:00Z,2022-06-12T00:00:00Z,TRUE
22SI018,2022,SIAL,Y,fourth,4,2022-06-12T00:00:00Z,2022-06-16T00:00:00Z,TRUE
22SI018,2022,SIAL,Y,fifth,8,2022-06-16T00:00:00Z,2022-06-24T00:00:00Z,TRUE
22SI018,2022,SIAL,Y,pupa,322,2022-06-24T00:00:00Z,2023-05-12T00:00:00Z,TRUE
22SI019,2022,SIAL,Y,first,6,2022-05-30T00:00:00Z,2022-06-05T00:00:00Z,TRUE
22SI019,2022,SIAL,Y,second,5,2022-06-05T00:00:00Z,2022-06-10T00:00:00Z,TRUE
22SI019,2022,SIAL,Y,third,2,2022-06-10T00:00:00Z,2022-06-12T00:00:00Z,TRUE
22SI019,2022,SIAL,Y,fourth,5,2022-06-12T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22SI019,2022,SIAL,Y,fifth,8,2022-06-17T00:00:00Z,2022-06-25T00:00:00Z,TRUE
22SI019,2022,SIAL,Y,pupa,322,2022-06-25T00:00:00Z,2023-05-13T00:00:00Z,TRUE
22SI020,2022,SIAL,Y,first,8,2022-05-31T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI020,2022,SIAL,Y,second,4,2022-06-08T00:00:00Z,2022-06-12T00:00:00Z,TRUE
22SI020,2022,SIAL,Y,third,4,2022-06-12T00:00:00Z,2022-06-16T00:00:00Z,TRUE
22SI020,2022,SIAL,Y,fourth,5,2022-06-16T00:00:00Z,2022-06-21T00:00:00Z,TRUE
22SI020,2022,SIAL,Y,fifth,7,2022-06-21T00:00:00Z,2022-06-28T00:00:00Z,TRUE
22SI020,2022,SIAL,Y,pupa,321,2022-06-28T00:00:00Z,2023-05-15T00:00:00Z,TRUE
22SI021,2022,SIAL,Y,first,5,2022-05-31T00:00:00Z,2022-06-05T00:00:00Z,TRUE
22SI021,2022,SIAL,Y,second,3,2022-06-05T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI021,2022,SIAL,Y,third,4,2022-06-08T00:00:00Z,2022-06-12T00:00:00Z,TRUE
22SI021,2022,SIAL,Y,fourth,5,2022-06-12T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22SI021,2022,SIAL,Y,fifth,8,2022-06-17T00:00:00Z,2022-06-25T00:00:00Z,TRUE
22SI021,2022,SIAL,Y,pupa,320,2022-06-25T00:00:00Z,2023-05-11T00:00:00Z,TRUE
22SI023,2022,SIAL,N,first,NA,2022-05-29T00:00:00Z,NA,FALSE
22SI024,2022,SIAL,Y,first,4,2022-05-29T00:00:00Z,2022-06-02T00:00:00Z,TRUE
22SI024,2022,SIAL,Y,second,4,2022-06-02T00:00:00Z,2022-06-06T00:00:00Z,TRUE
22SI024,2022,SIAL,Y,third,4,2022-06-06T00:00:00Z,2022-06-10T00:00:00Z,TRUE
22SI024,2022,SIAL,Y,fourth,4,2022-06-10T00:00:00Z,2022-06-14T00:00:00Z,TRUE
22SI024,2022,SIAL,Y,fifth,8,2022-06-14T00:00:00Z,2022-06-22T00:00:00Z,TRUE
22SI024,2022,SIAL,Y,pupa,324,2022-06-22T00:00:00Z,2023-05-12T00:00:00Z,TRUE
22SI025,2022,SIAL,Y,first,5,2022-05-31T00:00:00Z,2022-06-05T00:00:00Z,TRUE
22SI025,2022,SIAL,Y,second,3,2022-06-05T00:00:00Z,2022-06-08T00:00:00Z,TRUE
22SI025,2022,SIAL,Y,third,4,2022-06-08T00:00:00Z,2022-06-12T00:00:00Z,TRUE
22SI025,2022,SIAL,Y,fourth,5,2022-06-12T00:00:00Z,2022-06-17T00:00:00Z,TRUE
22SI025,2022,SIAL,Y,fifth,8,2022-06-17T00:00:00Z,2022-06-25T00:00:00Z,TRUE
22SI025,2022,SIAL,Y,pupa,332,2022-06-25T00:00:00Z,2023-05-23T00:00:00Z,TRUE
22SI026,2022,SIAL,Y,first,5,2022-05-29T00:00:00Z,2022-06-03T00:00:00Z,TRUE
22SI026,2022,SIAL,Y,second,4,2022-06-03T00:00:00Z,2022-06-07T00:00:00Z,TRUE
22SI026,2022,SIAL,Y,third,4,2022-06-07T00:00:00Z,2022-06-11T00:00:00Z,TRUE
22SI026,2022,SIAL,Y,fourth,5,2022-06-11T00:00:00Z,2022-06-16T00:00:00Z,TRUE
22SI026,2022,SIAL,Y,fifth,8,2022-06-16T00:00:00Z,2022-06-24T00:00:00Z,TRUE
22SI026,2022,SIAL,Y,pupa,331,2022-06-24T00:00:00Z,2023-05-21T00:00:00Z,TRUE
22SI028,2022,SIAL,Y,first,4,2022-05-29T00:00:00Z,2022-06-02T00:00:00Z,TRUE
22SI028,2022,SIAL,Y,second,3,2022-06-02T00:00:00Z,2022-06-05T00:00:00Z,TRUE
22SI028,2022,SIAL,Y,third,4,2022-06-05T00:00:00Z,2022-06-09T00:00:00Z,TRUE
