imb_id,collection_stage,overall_survival,stage_at_death,stage,duration,start,end,survival,degree_days,collection_day
22BR019,egg,Y,NA,first,8,0,8,TRUE,7.394967315496585,2022-05-17T00:00:00Z
22BR019,egg,Y,NA,second,11,8,19,TRUE,30.61183235551211,2022-05-17T00:00:00Z
22BR019,egg,Y,NA,third,6,19,25,TRUE,20.780497269693598,2022-05-17T00:00:00Z
22BR019,egg,Y,NA,fourth,6,25,31,TRUE,20.640606432894664,2022-05-17T00:00:00Z
22BR019,egg,Y,NA,fifth,9,31,40,TRUE,48.2343376543738,2022-05-17T00:00:00Z
22BR019,egg,Y,NA,pupa,321,40,361,TRUE,706.0335785918751,2022-05-17T00:00:00Z
22BR020,egg,Y,NA,first,8,0,8,TRUE,6.919698979181737,2022-05-16T00:00:00Z
22BR020,egg,Y,NA,second,5,8,13,TRUE,9.48846023912275,2022-05-16T00:00:00Z
22BR020,egg,Y,NA,third,4,13,17,TRUE,14.04978778467909,2022-05-16T00:00:00Z
22BR020,egg,Y,NA,fourth,6,17,23,TRUE,22.694895104895107,2022-05-16T00:00:00Z
22BR020,egg,Y,NA,fifth,10,23,33,TRUE,33.05350965870112,2022-05-16T00:00:00Z
22BR020,egg,Y,NA,pupa,324,33,357,TRUE,718.6528300393524,2022-05-16T00:00:00Z
22BR021,egg,Y,NA,first,6,0,6,TRUE,4.739393939393938,2022-05-17T00:00:00Z
22BR021,egg,Y,NA,second,5,6,11,TRUE,9.707481978253185,2022-05-17T00:00:00Z
22BR021,egg,Y,NA,third,4,11,15,TRUE,11.435386863020105,2022-05-17T00:00:00Z
22BR021,egg,Y,NA,fourth,4,15,19,TRUE,18.84072843822844,2022-05-17T00:00:00Z
22BR021,egg,Y,NA,fifth,9,19,28,TRUE,29.075404677101005,2022-05-17T00:00:00Z
22BR021,egg,Y,NA,pupa,335,28,363,TRUE,780.8902252920848,2022-05-17T00:00:00Z
22BR022,egg,Y,NA,first,7,0,7,TRUE,5.999009324009323,2022-05-16T00:00:00Z
22BR022,egg,Y,NA,second,5,7,12,TRUE,9.707481978253185,2022-05-16T00:00:00Z
22BR022,egg,Y,NA,third,4,12,16,TRUE,11.435386863020105,2022-05-16T00:00:00Z
22BR022,egg,Y,NA,fourth,4,16,20,TRUE,18.84072843822844,2022-05-16T00:00:00Z
22BR022,egg,Y,NA,fifth,10,20,30,TRUE,31.201491633622744,2022-05-16T00:00:00Z
22BR022,egg,Y,NA,pupa,335,30,365,TRUE,786.2781882550478,2022-05-16T00:00:00Z
22BR023,egg,Y,NA,first,7,0,7,TRUE,5.28222360972361,2022-05-15T00:00:00Z
22BR023,egg,Y,NA,second,5,7,12,TRUE,9.312467315496585,2022-05-15T00:00:00Z
22BR023,egg,Y,NA,third,5,12,17,TRUE,13.265386863020105,2022-05-15T00:00:00Z
22BR023,egg,Y,NA,fourth,4,17,21,TRUE,18.84072843822844,2022-05-15T00:00:00Z
22BR023,egg,Y,NA,fifth,9,21,30,TRUE,29.075404677101005,2022-05-15T00:00:00Z
22BR023,egg,Y,NA,pupa,331,30,361,TRUE,736.4044198694373,2022-05-15T00:00:00Z
22BR024,egg,Y,NA,first,7,0,7,TRUE,7.394967315496585,2022-05-18T00:00:00Z
22BR024,egg,Y,NA,second,6,7,13,TRUE,11.771103917283671,2022-05-18T00:00:00Z
22BR024,egg,Y,NA,third,4,13,17,TRUE,17.24224358974359,2022-05-18T00:00:00Z
22BR024,egg,Y,NA,fourth,4,17,21,TRUE,15.839675324675326,2022-05-18T00:00:00Z
22BR024,egg,Y,NA,fifth,9,21,30,TRUE,30.10767632536778,2022-05-18T00:00:00Z
22BR024,egg,Y,NA,pupa,338,30,368,TRUE,803.3289000018783,2022-05-18T00:00:00Z
22BR025,egg,N,pupa,first,8,0,8,TRUE,23.803463786097026,2022-05-27T00:00:00Z
22BR025,egg,N,pupa,second,7,8,15,TRUE,24.463354412550743,2022-05-27T00:00:00Z
22BR025,egg,N,pupa,third,4,15,19,TRUE,13.269270225998111,2022-05-27T00:00:00Z
22BR025,egg,N,pupa,fourth,6,19,25,TRUE,21.62981563653657,2022-05-27T00:00:00Z
22BR025,egg,N,pupa,fifth,9,25,34,TRUE,59.17085401157982,2022-05-27T00:00:00Z
22BR025,egg,N,pupa,death,326,34,360,FALSE,738.3627216881639,2022-05-27T00:00:00Z
22BR026,egg,N,first,death,5,0,5,FALSE,13.265386863020105,2022-05-27T00:00:00Z
22BR027,egg,N,pupa,first,5,0,5,TRUE,15.517529720162962,2022-05-28T00:00:00Z
22BR027,egg,N,pupa,second,3,5,8,TRUE,14.119895104895106,2022-05-28T00:00:00Z
22BR027,egg,N,pupa,third,5,8,13,TRUE,17.932221407624635,2022-05-28T00:00:00Z
22BR027,egg,N,pupa,fourth,5,13,18,TRUE,16.93177022599811,2022-05-28T00:00:00Z
22BR027,egg,N,pupa,fifth,10,18,28,TRUE,43.029174610895545,2022-05-28T00:00:00Z
22BR027,egg,N,pupa,death,326,28,354,FALSE,755.2352881539562,2022-05-28T00:00:00Z
22BR028,egg,Y,NA,first,5,0,5,TRUE,13.265386863020105,2022-05-27T00:00:00Z
22BR028,egg,Y,NA,second,3,5,8,TRUE,15.258910256410257,2022-05-27T00:00:00Z
22BR028,egg,Y,NA,third,3,8,11,TRUE,12.14800865800866,2022-05-27T00:00:00Z
22BR028,egg,Y,NA,fourth,5,11,16,TRUE,19.010253161949493,2022-05-27T00:00:00Z
22BR028,egg,Y,NA,fifth,8,16,24,TRUE,26.721497237492365,2022-05-27T00:00:00Z
22BR028,egg,Y,NA,pupa,329,24,353,TRUE,763.2053021286665,2022-05-27T00:00:00Z
22BR029,egg,Y,NA,first,6,0,6,TRUE,14.757053529686772,2022-05-26T00:00:00Z
22BR029,egg,Y,NA,second,4,6,10,TRUE,18.84072843822844,2022-05-26T00:00:00Z
22BR029,egg,Y,NA,third,4,10,14,TRUE,14.269721407624635,2022-05-26T00:00:00Z
22BR029,egg,Y,NA,fourth,5,14,19,TRUE,16.918586495282824,2022-05-26T00:00:00Z
22BR029,egg,Y,NA,fifth,8,19,27,TRUE,28.69584127756221,2022-05-26T00:00:00Z
22BR029,egg,Y,NA,pupa,322,27,349,TRUE,710.0329375662341,2022-05-26T00:00:00Z
22BR030,egg,Y,NA,first,5,0,5,TRUE,13.265386863020105,2022-05-27T00:00:00Z
22BR030,egg,Y,NA,second,4,5,9,TRUE,18.84072843822844,2022-05-27T00:00:00Z
22BR030,egg,Y,NA,third,3,9,12,TRUE,12.156818181818183,2022-05-27T00:00:00Z
22BR030,egg,Y,NA,fourth,5,12,17,TRUE,18.501919828616156,2022-05-27T00:00:00Z
22BR030,egg,Y,NA,fifth,9,17,26,TRUE,31.175007944228877,2022-05-27T00:00:00Z
22BR030,egg,Y,NA,pupa,331,26,357,TRUE,777.8564213218635,2022-05-27T00:00:00Z
22BR031,egg,Y,NA,first,5,0,5,TRUE,10.036220196353439,2022-05-26T00:00:00Z
22BR031,egg,Y,NA,second,4,5,9,TRUE,17.24224358974359,2022-05-26T00:00:00Z
22BR031,egg,Y,NA,third,4,9,13,TRUE,15.839675324675326,2022-05-26T00:00:00Z
22BR031,egg,Y,NA,fourth,4,13,17,TRUE,16.02275316194949,2022-05-26T00:00:00Z
22BR031,egg,Y,NA,fifth,9,17,26,TRUE,29.924723043943978,2022-05-26T00:00:00Z
22BR031,egg,Y,NA,pupa,327,26,353,TRUE,740.809847583212,2022-05-26T00:00:00Z
22BR032,egg,Y,NA,first,5,0,5,TRUE,9.48846023912275,2022-05-24T00:00:00Z
22BR032,egg,Y,NA,second,4,5,9,TRUE,14.04978778467909,2022-05-24T00:00:00Z
22BR032,egg,Y,NA,third,3,9,12,TRUE,14.119895104895106,2022-05-24T00:00:00Z
22BR032,egg,Y,NA,fourth,6,12,18,TRUE,20.780497269693598,2022-05-24T00:00:00Z
22BR032,egg,Y,NA,fifth,7,18,25,TRUE,23.586439766227997,2022-05-24T00:00:00Z
22BR032,egg,Y,NA,pupa,326,25,351,TRUE,722.1653300393523,2022-05-24T00:00:00Z
22BR033,egg,Y,NA,first,6,0,6,TRUE,22.044061771561772,2022-05-30T00:00:00Z
22BR033,egg,Y,NA,second,3,6,9,TRUE,12.156818181818183,2022-05-30T00:00:00Z
22BR033,egg,Y,NA,third,3,9,12,TRUE,12.315345754542083,2022-05-30T00:00:00Z
22BR033,egg,Y,NA,fourth,5,12,17,TRUE,16.81302022599811,2022-05-30T00:00:00Z
22BR033,egg,Y,NA,fifth,9,17,26,TRUE,40.903087654373806,2022-05-30T00:00:00Z
22BR033,egg,Y,NA,pupa,331,26,357,TRUE,776.5143242522664,2022-05-30T00:00:00Z
22BR034,egg,Y,NA,first,5,0,5,TRUE,19.00322843822844,2022-06-02T00:00:00Z
22BR034,egg,Y,NA,second,3,5,8,TRUE,12.454569892473119,2022-06-02T00:00:00Z
22BR034,egg,Y,NA,third,4,8,12,TRUE,14.805683269476372,2022-06-02T00:00:00Z
22BR034,egg,Y,NA,fourth,5,12,17,TRUE,17.68492316341829,2022-06-02T00:00:00Z
22BR034,egg,Y,NA,fifth,7,17,24,TRUE,41.46091811414392,2022-06-02T00:00:00Z
22BR034,egg,Y,NA,pupa,346,24,370,TRUE,845.9358860238282,2022-06-02T00:00:00Z
22BR035,egg,Y,NA,first,5,0,5,TRUE,19.00322843822844,2022-06-02T00:00:00Z
22BR035,egg,Y,NA,second,4,5,9,TRUE,15.302845754542084,2022-06-02T00:00:00Z
22BR035,egg,Y,NA,third,4,9,13,TRUE,13.269270225998111,2022-06-02T00:00:00Z
22BR035,egg,Y,NA,fourth,4,13,17,TRUE,15.576589830084956,2022-06-02T00:00:00Z
22BR035,egg,Y,NA,fifth,7,17,24,TRUE,41.46091811414392,2022-06-02T00:00:00Z
22BR035,egg,Y,NA,pupa,325,24,349,TRUE,747.0019548206228,2022-06-02T00:00:00Z
22BR036,egg,Y,NA,first,4,0,4,TRUE,17.24224358974359,2022-05-31T00:00:00Z
22BR036,egg,Y,NA,second,4,4,8,TRUE,15.839675324675326,2022-05-31T00:00:00Z
22BR036,egg,Y,NA,third,4,8,12,TRUE,16.02275316194949,2022-05-31T00:00:00Z
22BR036,egg,Y,NA,fourth,5,12,17,TRUE,17.792330570825698,2022-05-31T00:00:00Z
22BR036,egg,Y,NA,fifth,8,17,25,TRUE,37.3593376543738,2022-05-31T00:00:00Z
22BR036,egg,Y,NA,pupa,319,25,344,TRUE,696.8669119252085,2022-05-31T00:00:00Z
22BR037,egg,N,first,death,5,0,5,FALSE,18.462243589743593,2022-05-30T00:00:00Z
22BR038,egg,N,first,death,5,0,5,FALSE,18.462243589743593,2022-05-30T00:00:00Z
22BR039,egg,Y,NA,first,6,0,6,TRUE,22.044061771561772,2022-05-30T00:00:00Z
22BR039,egg,Y,NA,second,4,6,10,TRUE,14.269721407624635,2022-05-30T00:00:00Z
22BR039,egg,Y,NA,third,4,10,14,TRUE,14.81025316194949,2022-05-30T00:00:00Z
22BR039,egg,Y,NA,fourth,5,14,19,TRUE,17.03075649675162,2022-05-30T00:00:00Z
22BR039,egg,Y,NA,fifth,8,19,27,TRUE,44.406751447477255,2022-05-30T00:00:00Z
22BR039,egg,Y,NA,pupa,325,27,352,TRUE,747.0019548206228,2022-05-30T00:00:00Z
22BR040,egg,N,first,death,5,0,5,FALSE,20.736561771561774,2022-06-01T00:00:00Z
22BR041,egg,N,fifth,first,4,0,4,TRUE,18.84072843822844,2022-06-01T00:00:00Z
22BR041,egg,N,fifth,second,6,4,10,TRUE,20.780497269693598,2022-06-01T00:00:00Z
22BR041,egg,N,fifth,third,3,10,13,TRUE,11.143183269476372,2022-06-01T00:00:00Z
22BR041,egg,N,fifth,fourth,9,13,22,TRUE,32.28750794422888,2022-06-01T00:00:00Z
22BR041,egg,N,fifth,death,8,22,30,FALSE,54.63326923076923,2022-06-01T00:00:00Z
22BR042,egg,N,first,death,5,0,5,FALSE,20.736561771561774,2022-06-01T00:00:00Z
22BR043,egg,N,first,death,5,0,5,FALSE,19.00322843822844,2022-06-02T00:00:00Z
22BR044,egg,Y,NA,first,5,0,5,TRUE,19.00322843822844,2022-06-02T00:00:00Z
22BR044,egg,Y,NA,second,4,5,9,TRUE,15.302845754542084,2022-06-02T00:00:00Z
22BR044,egg,Y,NA,third,3,9,12,TRUE,11.143183269476372,2022-06-02T00:00:00Z
22BR044,egg,Y,NA,fourth,5,12,17,TRUE,17.68492316341829,2022-06-02T00:00:00Z
22BR044,egg,Y,NA,fifth,7,17,24,TRUE,41.46091811414392,2022-06-02T00:00:00Z
22BR044,egg,Y,NA,pupa,316,24,340,TRUE,685.1210785918751,2022-06-02T00:00:00Z
22BR045,egg,Y,NA,first,7,0,7,TRUE,22.73634011847123,2022-06-08T00:00:00Z
22BR045,egg,Y,NA,second,5,7,12,TRUE,18.426589830084957,2022-06-08T00:00:00Z
22BR045,egg,Y,NA,third,3,12,15,TRUE,14.602584780810588,2022-06-08T00:00:00Z
22BR045,egg,Y,NA,fourth,4,15,19,TRUE,37.59166666666667,2022-06-08T00:00:00Z
22BR045,egg,Y,NA,fifth,8,19,27,TRUE,40.641839329433665,2022-06-08T00:00:00Z
22BR045,egg,Y,NA,pupa,319,27,346,TRUE,713.7508290786769,2022-06-08T00:00:00Z
22BR046,egg,Y,NA,first,6,0,6,TRUE,20.906086495282825,2022-06-06T00:00:00Z
22BR046,egg,Y,NA,second,4,6,10,TRUE,13.964744363929146,2022-06-06T00:00:00Z
22BR046,egg,Y,NA,third,3,10,13,TRUE,13.450502873563217,2022-06-06T00:00:00Z
22BR046,egg,Y,NA,fourth,4,13,17,TRUE,17.73591811414392,2022-06-06T00:00:00Z
22BR046,egg,Y,NA,fifth,7,17,24,TRUE,51.009935897435895,2022-06-06T00:00:00Z
22BR046,egg,Y,NA,pupa,327,24,351,TRUE,740.3109975502329,2022-06-06T00:00:00Z
22BR047,egg,Y,NA,first,5,0,5,TRUE,17.19867908787542,2022-06-06T00:00:00Z
22BR047,egg,Y,NA,second,4,5,9,TRUE,13.269270225998111,2022-06-06T00:00:00Z
22BR047,egg,Y,NA,third,4,9,13,TRUE,15.576589830084956,2022-06-06T00:00:00Z
22BR047,egg,Y,NA,fourth,5,13,18,TRUE,22.352584780810588,2022-06-06T00:00:00Z
22BR047,egg,Y,NA,fifth,6,18,24,TRUE,47.41826923076923,2022-06-06T00:00:00Z
22BR047,egg,Y,NA,pupa,328,24,352,TRUE,744.6879206271559,2022-06-06T00:00:00Z
22BR048,egg,Y,NA,first,5,0,5,TRUE,17.19867908787542,2022-06-06T00:00:00Z
22BR048,egg,Y,NA,second,4,5,9,TRUE,13.269270225998111,2022-06-06T00:00:00Z
22BR048,egg,Y,NA,third,5,9,14,TRUE,18.426589830084957,2022-06-06T00:00:00Z
22BR048,egg,Y,NA,fourth,5,14,19,TRUE,27.45258478081059,2022-06-06T00:00:00Z
22BR048,egg,Y,NA,fifth,7,19,26,TRUE,50.63647435897436,2022-06-06T00:00:00Z
22BR048,egg,Y,NA,pupa,313,26,339,TRUE,653.0753093611058,2022-06-06T00:00:00Z
22BR049,egg,Y,NA,first,6,0,6,TRUE,21.489419828616157,2022-06-07T00:00:00Z
22BR049,egg,Y,NA,second,4,6,10,TRUE,14.08492316341829,2022-06-07T00:00:00Z
22BR049,egg,Y,NA,third,4,10,14,TRUE,15.95997868001483,2022-06-07T00:00:00Z
22BR049,egg,Y,NA,fourth,4,14,18,TRUE,24.602584780810588,2022-06-07T00:00:00Z
22BR049,egg,Y,NA,fifth,8,18,26,TRUE,53.2559188034188,2022-06-07T00:00:00Z
22BR049,egg,Y,NA,pupa,319,26,345,TRUE,708.3955879885302,2022-06-07T00:00:00Z
22BR051,egg,Y,NA,first,4,0,4,TRUE,14.350403225806453,2022-06-06T00:00:00Z
22BR051,egg,Y,NA,second,4,4,8,TRUE,14.805683269476372,2022-06-06T00:00:00Z
22BR051,egg,Y,NA,third,4,8,12,TRUE,14.551589830084957,2022-06-06T00:00:00Z
22BR051,egg,Y,NA,fourth,4,12,16,TRUE,17.090084780810585,2022-06-06T00:00:00Z
22BR051,egg,Y,NA,fifth,6,16,22,TRUE,47.38685897435897,2022-06-06T00:00:00Z
22BR051,egg,Y,NA,pupa,315,22,337,TRUE,665.1960785918751,2022-06-06T00:00:00Z
22BR052,egg,Y,NA,first,6,0,6,TRUE,20.61025316194949,2022-06-08T00:00:00Z
22BR052,egg,Y,NA,second,4,6,10,TRUE,14.551589830084957,2022-06-08T00:00:00Z
22BR052,egg,Y,NA,third,4,10,14,TRUE,17.090084780810585,2022-06-08T00:00:00Z
22BR052,egg,Y,NA,fourth,4,14,18,TRUE,32.274358974358975,2022-06-08T00:00:00Z
22BR052,egg,Y,NA,fifth,8,18,26,TRUE,47.93956660216094,2022-06-08T00:00:00Z
22BR052,egg,Y,NA,pupa,319,26,345,TRUE,711.4344768774191,2022-06-08T00:00:00Z
22BR053,egg,Y,NA,first,7,0,7,TRUE,22.73634011847123,2022-06-08T00:00:00Z
22BR053,egg,Y,NA,second,4,7,11,TRUE,15.576589830084956,2022-06-08T00:00:00Z
22BR053,egg,Y,NA,third,4,11,15,TRUE,17.73591811414392,2022-06-08T00:00:00Z
22BR053,egg,Y,NA,fourth,3,15,18,TRUE,27.31666666666667,2022-06-08T00:00:00Z
22BR053,egg,Y,NA,fifth,8,18,26,TRUE,47.93956660216094,2022-06-08T00:00:00Z
22BR053,egg,Y,NA,pupa,325,26,351,TRUE,735.341937721173,2022-06-08T00:00:00Z
22BR054,egg,Y,NA,first,4,0,4,TRUE,16.02275316194949,2022-06-08T00:00:00Z
22BR054,egg,Y,NA,second,3,4,7,TRUE,10.420994363929147,2022-06-08T00:00:00Z
22BR054,egg,Y,NA,third,3,7,10,TRUE,12.443256496751623,2022-06-08T00:00:00Z
22BR054,egg,Y,NA,fourth,5,10,15,TRUE,20.681751447477254,2022-06-08T00:00:00Z
22BR054,egg,Y,NA,fifth,7,15,22,TRUE,51.009935897435895,2022-06-08T00:00:00Z
22BR054,egg,Y,NA,pupa,315,22,337,TRUE,661.3486426944391,2022-06-08T00:00:00Z
22BR055,egg,Y,NA,first,6,0,6,TRUE,20.61025316194949,2022-06-08T00:00:00Z
22BR055,egg,Y,NA,second,5,6,11,TRUE,17.68492316341829,2022-06-08T00:00:00Z
22BR055,egg,Y,NA,third,5,11,16,TRUE,22.352584780810588,2022-06-08T00:00:00Z
22BR055,egg,Y,NA,fourth,3,16,19,TRUE,34,2022-06-08T00:00:00Z
22BR055,egg,Y,NA,fifth,9,19,28,TRUE,46.450172662767,2022-06-08T00:00:00Z
22BR055,egg,Y,NA,pupa,323,28,351,TRUE,728.8476838618249,2022-06-08T00:00:00Z
22BR056,egg,N,first,death,5,0,5,FALSE,19.010253161949493,2022-06-07T00:00:00Z
22BR058,egg,Y,NA,first,5,0,5,TRUE,19.010253161949493,2022-06-07T00:00:00Z
22BR058,egg,Y,NA,second,4,5,9,TRUE,13.964744363929146,2022-06-07T00:00:00Z
22BR058,egg,Y,NA,third,3,9,12,TRUE,13.450502873563217,2022-06-07T00:00:00Z
22BR058,egg,Y,NA,fourth,4,12,16,TRUE,17.73591811414392,2022-06-07T00:00:00Z
22BR058,egg,Y,NA,fifth,7,16,23,TRUE,51.009935897435895,2022-06-07T00:00:00Z
22BR058,egg,Y,NA,pupa,325,23,348,TRUE,736.0512931167353,2022-06-07T00:00:00Z
22BR059,egg,Y,NA,first,5,0,5,TRUE,19.010253161949493,2022-06-07T00:00:00Z
22BR059,egg,Y,NA,second,3,5,8,TRUE,10.420994363929147,2022-06-07T00:00:00Z
22BR059,egg,Y,NA,third,4,8,12,TRUE,15.576589830084956,2022-06-07T00:00:00Z
22BR059,egg,Y,NA,fourth,4,12,16,TRUE,17.73591811414392,2022-06-07T00:00:00Z
22BR059,egg,Y,NA,fifth,7,16,23,TRUE,51.009935897435895,2022-06-07T00:00:00Z
22BR059,egg,Y,NA,pupa,336,23,359,TRUE,780.330116793059,2022-06-07T00:00:00Z
22BR061,egg,Y,NA,first,6,0,6,TRUE,19.044673451804563,2022-06-09T00:00:00Z
22BR061,egg,Y,NA,second,3,6,9,TRUE,12.443256496751623,2022-06-09T00:00:00Z
22BR061,egg,Y,NA,third,4,9,13,TRUE,17.090084780810585,2022-06-09T00:00:00Z
22BR061,egg,Y,NA,fourth,3,13,16,TRUE,21.399358974358975,2022-06-09T00:00:00Z
22BR061,egg,Y,NA,fifth,8,16,24,TRUE,53.2559188034188,2022-06-09T00:00:00Z
22BR061,egg,Y,NA,pupa,314,24,338,TRUE,663.630437566234,2022-06-09T00:00:00Z
22BR062,egg,N,second,death,5,0,5,FALSE,16.93177022599811,2022-06-10T00:00:00Z
22BR063,egg,Y,NA,first,4,0,4,TRUE,14.805683269476372,2022-06-10T00:00:00Z
22BR063,egg,Y,NA,second,4,4,8,TRUE,14.551589830084957,2022-06-10T00:00:00Z
22BR063,egg,Y,NA,third,4,8,12,TRUE,17.090084780810585,2022-06-10T00:00:00Z
22BR063,egg,Y,NA,fourth,4,12,16,TRUE,32.274358974358975,2022-06-10T00:00:00Z
22BR063,egg,Y,NA,fifth,7,16,23,TRUE,45.02258547008547,2022-06-10T00:00:00Z
22BR063,egg,Y,NA,pupa,322,23,345,TRUE,723.5664213218636,2022-06-10T00:00:00Z
22BR064,egg,Y,NA,first,3,0,3,TRUE,21.399358974358975,2022-06-22T00:00:00Z
22BR064,egg,Y,NA,second,3,3,6,TRUE,34.22083333333333,2022-06-22T00:00:00Z
22BR064,egg,Y,NA,third,4,6,10,TRUE,21.25314102564103,2022-06-22T00:00:00Z
22BR064,egg,Y,NA,fourth,5,10,15,TRUE,23.74266100775535,2022-06-22T00:00:00Z
22BR064,egg,Y,NA,fifth,8,15,23,TRUE,47.740241702741706,2022-06-22T00:00:00Z
22BR064,egg,Y,NA,pupa,303,23,326,TRUE,615.5210151035593,2022-06-22T00:00:00Z
22BR065,egg,Y,NA,first,4,0,4,TRUE,24.602584780810588,2022-06-21T00:00:00Z
22BR065,egg,Y,NA,second,2,4,6,TRUE,29.383333333333333,2022-06-21T00:00:00Z
22BR065,egg,Y,NA,third,5,6,11,TRUE,31.528141025641027,2022-06-21T00:00:00Z
22BR065,egg,Y,NA,fourth,5,11,16,TRUE,23.74266100775535,2022-06-21T00:00:00Z
22BR065,egg,Y,NA,fifth,8,16,24,TRUE,47.740241702741706,2022-06-21T00:00:00Z
22BR065,egg,Y,NA,pupa,313,24,337,TRUE,673.9199421590831,2022-06-21T00:00:00Z
22BR066,egg,Y,NA,first,3,0,3,TRUE,27.31666666666667,2022-06-23T00:00:00Z
22BR066,egg,Y,NA,second,2,3,5,TRUE,25.987499999999997,2022-06-23T00:00:00Z
22BR066,egg,Y,NA,third,4,5,9,TRUE,21.25314102564103,2022-06-23T00:00:00Z
22BR066,egg,Y,NA,fourth,4,9,13,TRUE,19.13357009866444,2022-06-23T00:00:00Z
22BR066,egg,Y,NA,fifth,7,13,20,TRUE,45.28190836940837,2022-06-23T00:00:00Z
22BR066,egg,Y,NA,pupa,313,20,333,TRUE,676.6780765534244,2022-06-23T00:00:00Z
22BR067,egg,Y,NA,first,3,0,3,TRUE,27.31666666666667,2022-06-23T00:00:00Z
22BR067,egg,Y,NA,second,2,3,5,TRUE,25.987499999999997,2022-06-23T00:00:00Z
22BR067,egg,Y,NA,third,4,5,9,TRUE,21.25314102564103,2022-06-23T00:00:00Z
22BR067,egg,Y,NA,fourth,5,9,14,TRUE,23.74266100775535,2022-06-23T00:00:00Z
22BR067,egg,Y,NA,fifth,7,14,21,TRUE,43.361075036075036,2022-06-23T00:00:00Z
22BR067,egg,Y,NA,pupa,315,21,336,TRUE,683.5657754924165,2022-06-23T00:00:00Z
22BR068,egg,Y,NA,first,3,0,3,TRUE,27.31666666666667,2022-06-23T00:00:00Z
22BR068,egg,Y,NA,second,3,3,6,TRUE,29.91826923076923,2022-06-23T00:00:00Z
22BR068,egg,Y,NA,third,5,6,11,TRUE,21.95206660216094,2022-06-23T00:00:00Z
22BR068,egg,Y,NA,fourth,5,11,16,TRUE,26.06366222875657,2022-06-23T00:00:00Z
22BR068,egg,Y,NA,fifth,7,16,23,TRUE,42.688928571428576,2022-06-23T00:00:00Z
22BR068,egg,Y,NA,pupa,317,23,340,TRUE,695.971433196781,2022-06-23T00:00:00Z
22BR069,egg,Y,NA,first,3,0,3,TRUE,34,2022-06-24T00:00:00Z
22BR069,egg,Y,NA,second,4,3,7,TRUE,27.316602564102563,2022-06-24T00:00:00Z
22BR069,egg,Y,NA,third,4,7,11,TRUE,16.94857009866444,2022-06-24T00:00:00Z
22BR069,egg,Y,NA,fourth,4,11,15,TRUE,23.1466810966811,2022-06-24T00:00:00Z
22BR069,egg,Y,NA,fifth,8,15,23,TRUE,47.760357142857146,2022-06-24T00:00:00Z
22BR069,egg,Y,NA,pupa,312,23,335,TRUE,671.0857754924165,2022-06-24T00:00:00Z
22BR070,egg,N,first,death,5,0,5,FALSE,42.549358974358974,2022-06-22T00:00:00Z
22BR071,egg,Y,NA,first,5,0,5,TRUE,35.47758478081059,2022-06-21T00:00:00Z
22BR071,egg,Y,NA,second,2,5,7,TRUE,25.987499999999997,2022-06-21T00:00:00Z
22BR071,egg,Y,NA,third,4,7,11,TRUE,21.25314102564103,2022-06-21T00:00:00Z
22BR071,egg,Y,NA,fourth,5,11,16,TRUE,23.74266100775535,2022-06-21T00:00:00Z
22BR071,egg,Y,NA,fifth,8,16,24,TRUE,47.740241702741706,2022-06-21T00:00:00Z
22BR071,egg,Y,NA,pupa,348,24,372,TRUE,836.1943871772708,2022-06-21T00:00:00Z
22BR072,egg,Y,NA,first,3,0,3,TRUE,34.22083333333333,2022-06-25T00:00:00Z
22BR072,egg,Y,NA,second,4,3,7,TRUE,21.25314102564103,2022-06-25T00:00:00Z
22BR072,egg,Y,NA,third,4,7,11,TRUE,19.13357009866444,2022-06-25T00:00:00Z
22BR072,egg,Y,NA,fourth,5,11,16,TRUE,33.486075036075036,2022-06-25T00:00:00Z
22BR072,egg,Y,NA,fifth,7,16,23,TRUE,41.503214285714286,2022-06-25T00:00:00Z
22BR072,egg,Y,NA,pupa,306,23,329,TRUE,647.3402194105672,2022-06-25T00:00:00Z
22BR073,egg,Y,NA,first,4,0,4,TRUE,38.8375,2022-06-24T00:00:00Z
22BR073,egg,Y,NA,second,4,4,8,TRUE,21.25314102564103,2022-06-24T00:00:00Z
22BR073,egg,Y,NA,third,7,8,15,TRUE,32.89464513473948,2022-06-24T00:00:00Z
22BR073,egg,Y,NA,fourth,3,15,18,TRUE,25.01309523809524,2022-06-24T00:00:00Z
22BR073,egg,Y,NA,fifth,13,18,31,TRUE,75.12217261904762,2022-06-24T00:00:00Z
22BR073,egg,Y,NA,pupa,301,31,332,TRUE,617.4642372677101,2022-06-24T00:00:00Z
22LE001,egg,N,second,first,8,0,8,TRUE,26.721497237492365,2022-06-12T00:00:00Z
22LE001,egg,N,second,death,4,8,12,FALSE,19.219251447477255,2022-06-12T00:00:00Z
22LE002,egg,Y,NA,first,6,0,6,TRUE,20.53492316341829,2022-06-14T00:00:00Z
22LE002,egg,Y,NA,second,4,6,10,TRUE,19.219251447477255,2022-06-14T00:00:00Z
22LE002,egg,Y,NA,third,2,10,12,TRUE,23.725,2022-06-14T00:00:00Z
22LE002,egg,Y,NA,fourth,4,12,16,TRUE,34.56826923076923,2022-06-14T00:00:00Z
22LE002,egg,Y,NA,fifth,8,16,24,TRUE,36.67154989664424,2022-06-14T00:00:00Z
22LE002,egg,Y,NA,pupa,316,24,340,TRUE,699.75613210898,2022-06-14T00:00:00Z
